<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.08.23	105.764	106.944	105.200	105.340	250866	0	2
2020.08.30	105.429	106.550	105.289	106.234	260080	0	1
2020.09.06	106.251	106.384	105.788	106.144	180399	0	1
2020.09.13	106.097	106.164	104.270	104.561	180452	0	2
2020.09.20	104.507	105.698	103.999	105.548	202073	0	0
2020.09.27	105.488	105.803	104.941	105.328	237343	0	0
2020.10.04	105.263	106.107	105.263	105.625	203699	0	0
2020.10.11	105.770	105.788	105.035	105.398	196860	0	0
2020.10.18	105.372	105.746	104.340	104.710	185059	0	0
2020.10.25	104.667	105.055	104.023	104.667	171594	0	0
2020.11.01	104.488	105.344	103.175	103.367	288103	0	0
2020.11.08	103.296	105.676	103.182	104.612	283277	0	0
2020.11.15	104.716	105.132	103.651	103.827	207788	0	0
2020.11.22	103.746	104.760	103.683	104.090	214088	0	1
2020.11.29	103.995	104.751	103.672	104.188	297067	0	0
2020.12.06	104.116	104.579	103.823	104.025	323431	0	0
2020.12.13	103.958	104.152	102.875	103.313	317909	0	0
2020.12.20	103.535	103.889	103.251	103.671	263184	0	0
2020.12.27	103.497	103.898	102.961	103.253	204090	0	0
2021.01.03	103.121	104.092	102.591	103.967	410024	0	0
2021.01.10	103.843	104.400	103.526	103.869	307591	0	0
2021.01.17	103.795	104.086	103.328	103.770	257903	0	0
2021.01.24	103.775	104.940	103.555	104.723	213414	0	0
2021.01.31	104.765	105.768	104.608	105.382	185826	0	0
2021.02.07	105.301	105.671	104.408	104.924	201430	0	0
2021.02.14	104.896	106.224	104.891	105.421	250107	0	0
2021.02.21	105.377	106.695	104.922	106.552	376027	0	0
2021.02.28	106.476	108.645	106.365	108.379	293340	0	0
2021.03.07	108.275	109.235	108.245	109.027	378397	0	0
2021.03.14	108.998	109.365	108.609	108.879	323769	0	0
2021.03.21	108.671	109.847	108.407	109.676	269175	0	0
2021.03.28	109.707	110.966	109.373	110.623	252652	0	0
2021.04.04	110.595	110.749	108.999	109.658	267992	0	0
2021.04.11	109.605	109.769	108.610	108.793	230684	0	0
2021.04.18	108.726	108.833	107.477	107.875	194569	0	0
2021.04.25	107.887	109.342	107.643	109.329	199462	0	0
2021.05.02	109.261	109.696	108.338	108.604	221507	0	0
2021.05.09	108.545	109.785	108.348	109.362	252680	0	0
2021.05.16	109.254	109.501	108.571	108.945	234758	0	0
2021.05.23	108.891	110.200	108.558	109.872	271798	0	0
2021.05.30	109.746	110.329	109.329	109.524	237685	0	0
2021.06.06	109.576	109.844	109.186	109.682	264303	0	0
2021.06.13	109.627	110.823	109.610	110.211	313119	0	0
2021.06.20	110.095	111.115	109.716	110.778	330938	0	0
2021.06.27	110.726	111.659	110.417	111.020	335679	0	0
2021.07.04	110.946	111.190	109.532	110.102	377520	0	0
2021.07.11	110.076	110.698	109.714	110.081	298177	0	0
2021.07.18	110.004	110.593	109.065	110.547	305806	0	0
2021.07.25	110.448	110.584	109.360	109.656	278436	0	0
2021.08.01	109.624	110.355	108.721	110.217	244044	0	0
2021.08.08	110.196	110.800	109.545	109.592	212461	0	0
2021.08.15	109.535	110.228	109.113	109.799	251801	0	0
2021.08.22	109.686	110.267	109.413	109.850	248116	0	0
2021.08.29	109.849	110.418	109.586	109.712	241138	0	0
2021.09.05	109.647	110.447	109.620	109.904	257502	0	0
2021.09.12	109.829	110.162	109.113	109.969	264569	0	0
2021.09.19	109.886	110.793	109.119	110.735	325837	0	0
2021.09.26	110.676	112.081	110.534	111.066	345873	0	0
2021.10.03	111.055	112.249	110.821	112.225	316791	0	0
2021.10.10	112.103	114.466	112.103	114.249	309083	0	0
2021.10.17	114.252	114.698	113.411	113.487	366418	0	0
2021.10.24	113.551	114.312	113.255	113.961	373771	0	0
2021.10.31	114.102	114.444	113.299	113.387	360830	0	0
2021.11.07	113.321	114.300	112.725	113.919	347563	0	0
2021.11.14	113.907	114.968	113.585	114.017	372810	0	0
2021.11.21	113.914	115.520	113.050	113.351	489523	0	0
2021.11.28	113.617	113.954	112.530	112.831	611432	0	0
2021.12.05	112.835	113.955	112.835	113.383	404302	0	0
2021.12.12	113.277	114.271	113.138	113.702	383618	0	0
2021.12.19	113.531	114.512	113.327	114.346	299838	0	0
2021.12.26	114.304	115.206	114.304	115.088	233215	0	0
