<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.11.04	12:00:00	0.70763	0.70886	0.70759	0.70851	5941	6567550000	7
2015.11.04	13:00:00	0.70855	0.70926	0.70800	0.70870	5176	6677098000	7
2015.11.04	14:00:00	0.70870	0.70941	0.70859	0.70930	4807	6537700000	7
2015.11.04	15:00:00	0.70931	0.70971	0.70818	0.70830	7044	9648107000	7
2015.11.04	16:00:00	0.70829	0.70856	0.70669	0.70761	8001	10116700000	7
2015.11.04	17:00:00	0.70761	0.70767	0.70537	0.70582	10039	11141390000	7
2015.11.04	18:00:00	0.70582	0.70673	0.70572	0.70618	7908	12045618000	7
2015.11.04	19:00:00	0.70617	0.70655	0.70560	0.70627	5356	8847900000	7
2015.11.04	20:00:00	0.70627	0.70653	0.70580	0.70635	4347	7631200000	7
2015.11.04	21:00:00	0.70634	0.70663	0.70581	0.70585	3142	5496050000	7
2015.11.04	22:00:00	0.70584	0.70617	0.70561	0.70582	3272	4635950000	7
2015.11.04	23:00:00	0.70581	0.70652	0.70578	0.70589	2620	2875000000	7
2015.11.05	00:00:00	0.70563	0.70627	0.70539	0.70609	2140	1624750000	7
2015.11.05	01:00:00	0.70611	0.70620	0.70593	0.70599	2681	3001200000	7
2015.11.05	02:00:00	0.70600	0.70638	0.70592	0.70627	3064	2918950000	7
2015.11.05	03:00:00	0.70626	0.70672	0.70611	0.70667	2979	3272300000	7
2015.11.05	04:00:00	0.70666	0.70672	0.70633	0.70653	2982	2707750000	7
2015.11.05	05:00:00	0.70653	0.70702	0.70644	0.70693	2388	2809650000	7
2015.11.05	06:00:00	0.70693	0.70695	0.70647	0.70652	2463	3950340000	7
2015.11.05	07:00:00	0.70652	0.70661	0.70617	0.70655	2111	2817150000	7
2015.11.05	08:00:00	0.70655	0.70674	0.70593	0.70610	3237	3486500000	7
2015.11.05	09:00:00	0.70609	0.70609	0.70415	0.70440	6432	6894349000	7
2015.11.05	10:00:00	0.70442	0.70774	0.70426	0.70726	8525	11082885000	7
2015.11.05	11:00:00	0.70726	0.70775	0.70599	0.70640	6771	7643540000	7
2015.11.05	12:00:00	0.70640	0.70658	0.70513	0.70621	6897	8415950000	7
2015.11.05	13:00:00	0.70622	0.70662	0.70579	0.70637	5475	5893500000	7
2015.11.05	14:00:00	0.70634	0.71266	0.70622	0.71155	10974	11378224000	7
2015.11.05	15:00:00	0.71161	0.71466	0.71156	0.71408	10294	12217496000	7
2015.11.05	16:00:00	0.71406	0.71492	0.71285	0.71289	9113	9903248000	7
2015.11.05	17:00:00	0.71289	0.71356	0.71177	0.71241	8585	8671893000	7
2015.11.05	18:00:00	0.71241	0.71386	0.71167	0.71347	8220	9564485000	7
2015.11.05	19:00:00	0.71346	0.71424	0.71329	0.71423	4650	5785445000	7
2015.11.05	20:00:00	0.71421	0.71488	0.71418	0.71456	3460	4481200000	7
2015.11.05	21:00:00	0.71455	0.71599	0.71446	0.71566	3099	3595300000	7
2015.11.05	22:00:00	0.71565	0.71579	0.71472	0.71509	3486	3924900000	7
2015.11.05	23:00:00	0.71505	0.71564	0.71498	0.71544	2065	2217300000	7
2015.11.06	00:00:00	0.71524	0.71556	0.71510	0.71539	1119	1135100000	7
2015.11.06	01:00:00	0.71539	0.71572	0.71532	0.71553	2446	2744700000	7
2015.11.06	02:00:00	0.71552	0.71552	0.71493	0.71514	3478	3912722000	7
2015.11.06	03:00:00	0.71515	0.71570	0.71513	0.71534	2334	1699200000	7
2015.11.06	04:00:00	0.71534	0.71587	0.71534	0.71555	2867	3221150000	8
2015.11.06	05:00:00	0.71555	0.71599	0.71541	0.71548	3191	4569950000	7
2015.11.06	06:00:00	0.71548	0.71551	0.71505	0.71543	2089	2612250000	7
2015.11.06	07:00:00	0.71543	0.71579	0.71531	0.71561	3033	4199750000	7
2015.11.06	08:00:00	0.71558	0.71609	0.71537	0.71546	4398	4573350000	7
2015.11.06	09:00:00	0.71543	0.71600	0.71527	0.71547	5191	5566300000	7
2015.11.06	10:00:00	0.71551	0.71709	0.71551	0.71650	7460	10408800000	7
2015.11.06	11:00:00	0.71650	0.71716	0.71621	0.71682	7293	9885750000	7
2015.11.06	12:00:00	0.71684	0.71815	0.71673	0.71782	6421	8765800000	0
2015.11.06	13:00:00	0.71781	0.71942	0.71778	0.71844	5799	6804650000	7
2015.11.06	14:00:00	0.71844	0.71967	0.71815	0.71840	6422	7473881000	7
2015.11.06	15:00:00	0.71840	0.71853	0.71082	0.71346	11229	10922843000	7
2015.11.06	16:00:00	0.71346	0.71370	0.71132	0.71253	10626	11155715000	7
2015.11.06	17:00:00	0.71255	0.71306	0.71189	0.71233	8916	9434443000	7
2015.11.06	18:00:00	0.71234	0.71351	0.71225	0.71304	7503	10743850000	7
2015.11.06	19:00:00	0.71304	0.71427	0.71253	0.71393	5691	7017050000	7
2015.11.06	20:00:00	0.71394	0.71456	0.71330	0.71437	4605	6318150000	7
2015.11.06	21:00:00	0.71437	0.71445	0.71393	0.71439	3689	4601300000	7
2015.11.06	22:00:00	0.71440	0.71448	0.71333	0.71376	3543	4336050000	7
2015.11.06	23:00:00	0.71375	0.71394	0.71322	0.71334	1829	1319200000	7
2015.11.09	00:00:00	0.71239	0.71334	0.71239	0.71296	1623	1585700000	16
2015.11.09	01:00:00	0.71301	0.71307	0.71245	0.71275	4605	4558350000	8
2015.11.09	02:00:00	0.71273	0.71334	0.71249	0.71276	4647	5871050000	8
2015.11.09	03:00:00	0.71276	0.71359	0.71267	0.71349	4629	6780950000	7
2015.11.09	04:00:00	0.71352	0.71399	0.71325	0.71394	4546	6310450000	7
2015.11.09	05:00:00	0.71394	0.71441	0.71394	0.71441	3680	3932772000	7
2015.11.09	06:00:00	0.71441	0.71467	0.71427	0.71448	2887	3786450000	7
2015.11.09	07:00:00	0.71449	0.71451	0.71390	0.71398	3032	3329500000	8
2015.11.09	08:00:00	0.71398	0.71442	0.71394	0.71435	3689	4163240000	7
2015.11.09	09:00:00	0.71434	0.71473	0.71376	0.71415	6584	7405350000	7
2015.11.09	10:00:00	0.71414	0.71463	0.71355	0.71387	6293	5214300000	7
2015.11.09	11:00:00	0.71387	0.71538	0.71371	0.71472	6823	8244450000	7
2015.11.09	12:00:00	0.71472	0.71486	0.71394	0.71438	6449	8288250000	7
2015.11.09	13:00:00	0.71438	0.71458	0.71308	0.71368	6004	7419350000	7
2015.11.09	14:00:00	0.71368	0.71437	0.71354	0.71402	5887	6993000000	7
2015.11.09	15:00:00	0.71402	0.71449	0.71149	0.71191	7789	8340000000	7
2015.11.09	16:00:00	0.71190	0.71248	0.71086	0.71123	7467	8907236000	7
2015.11.09	17:00:00	0.71122	0.71259	0.71096	0.71124	8561	10876000000	7
2015.11.09	18:00:00	0.71124	0.71278	0.71078	0.71194	9158	17697833000	7
2015.11.09	19:00:00	0.71194	0.71219	0.71152	0.71175	4005	6173831000	7
2015.11.09	20:00:00	0.71175	0.71214	0.71139	0.71185	3838	5009100000	7
2015.11.09	21:00:00	0.71185	0.71188	0.71136	0.71168	3711	4458600000	7
2015.11.09	22:00:00	0.71171	0.71189	0.71127	0.71161	3399	4389450000	7
2015.11.09	23:00:00	0.71161	0.71168	0.71087	0.71124	2278	1813900000	7
2015.11.10	00:00:00	0.71093	0.71147	0.71092	0.71145	3054	2656250000	7
2015.11.10	01:00:00	0.71145	0.71168	0.71129	0.71160	4579	3235550000	9
2015.11.10	02:00:00	0.71162	0.71175	0.71107	0.71126	4482	4979650000	7
2015.11.10	03:00:00	0.71125	0.71152	0.71091	0.71100	3889	3940400000	7
2015.11.10	04:00:00	0.71096	0.71144	0.71094	0.71137	3037	2947500000	8
2015.11.10	05:00:00	0.71137	0.71140	0.71095	0.71125	2651	2473300000	7
2015.11.10	06:00:00	0.71125	0.71132	0.71090	0.71106	2768	3459050000	8
2015.11.10	07:00:00	0.71106	0.71137	0.71083	0.71132	3610	4393850000	7
2015.11.10	08:00:00	0.71132	0.71149	0.71061	0.71087	3437	3595140000	7
2015.11.10	09:00:00	0.71084	0.71242	0.71072	0.71222	5556	5220050000	7
2015.11.10	10:00:00	0.71221	0.71272	0.71120	0.71146	7958	10055050000	7
2015.11.10	11:00:00	0.71146	0.71153	0.71051	0.71066	6807	6969000000	7
2015.11.10	12:00:00	0.71067	0.71126	0.71039	0.71052	4907	5303100000	7
2015.11.10	13:00:00	0.71052	0.71077	0.70947	0.71017	6240	6272000000	7
2015.11.10	14:00:00	0.71017	0.71039	0.70709	0.70773	7779	9036290000	7
2015.11.10	15:00:00	0.70773	0.70851	0.70713	0.70759	8317	8468440000	7
2015.11.10	16:00:00	0.70759	0.70796	0.70674	0.70708	8095	8708700000	7
2015.11.10	17:00:00	0.70705	0.70774	0.70683	0.70765	7663	9538490000	7
2015.11.10	18:00:00	0.70766	0.70822	0.70718	0.70720	6748	9627600000	7
2015.11.10	19:00:00	0.70721	0.70846	0.70703	0.70841	4116	6599550000	7
2015.11.10	20:00:00	0.70842	0.70949	0.70803	0.70907	5605	7429900000	7
2015.11.10	21:00:00	0.70907	0.70914	0.70841	0.70859	3629	5231799000	7
2015.11.10	22:00:00	0.70860	0.70894	0.70851	0.70871	3289	4383150000	7
2015.11.10	23:00:00	0.70871	0.70958	0.70869	0.70925	3278	3224050000	7
2015.11.11	00:00:00	0.70902	0.70925	0.70864	0.70888	2996	2214550000	10
2015.11.11	01:00:00	0.70890	0.70972	0.70885	0.70928	3926	4567050000	7
2015.11.11	02:00:00	0.70929	0.70972	0.70896	0.70913	4591	5940600000	9
2015.11.11	03:00:00	0.70914	0.70940	0.70778	0.70863	6010	7602400000	7
2015.11.11	04:00:00	0.70864	0.70903	0.70846	0.70899	5025	5900100000	8
2015.11.11	05:00:00	0.70900	0.70976	0.70894	0.70959	4459	5552772000	7
2015.11.11	06:00:00	0.70960	0.70968	0.70923	0.70927	2698	3159750000	9
2015.11.11	07:00:00	0.70927	0.70963	0.70890	0.70941	3462	4739450000	7
2015.11.11	08:00:00	0.70940	0.70959	0.70857	0.70858	4140	4896000000	7
2015.11.11	09:00:00	0.70857	0.70900	0.70798	0.70862	5832	7163500000	7
2015.11.11	10:00:00	0.70865	0.70947	0.70823	0.70872	7665	10744100000	7
2015.11.11	11:00:00	0.70874	0.71042	0.70772	0.70980	7432	9303043000	7
2015.11.11	12:00:00	0.70980	0.70985	0.70804	0.70828	5323	6218400000	7
2015.11.11	13:00:00	0.70828	0.70844	0.70651	0.70679	6112	7671700000	7
2015.11.11	14:00:00	0.70680	0.70684	0.70518	0.70603	4857	5796684000	7
2015.11.11	15:00:00	0.70603	0.70709	0.70542	0.70652	5731	6893050000	7
2015.11.11	16:00:00	0.70652	0.70776	0.70639	0.70756	6946	8044350000	7
2015.11.11	17:00:00	0.70756	0.70792	0.70491	0.70578	7161	8996200000	7
2015.11.11	18:00:00	0.70578	0.70638	0.70549	0.70580	7195	12178377000	7
2015.11.11	19:00:00	0.70583	0.70610	0.70532	0.70593	3628	5537950000	7
2015.11.11	20:00:00	0.70593	0.70611	0.70539	0.70595	3255	4554350000	7
2015.11.11	21:00:00	0.70594	0.70622	0.70561	0.70575	2858	3445650000	7
2015.11.11	22:00:00	0.70577	0.70611	0.70561	0.70599	2719	3503150000	7
2015.11.11	23:00:00	0.70600	0.70632	0.70575	0.70612	2863	2977948000	7
2015.11.12	00:00:00	0.70580	0.70723	0.70567	0.70685	3250	1387599000	0
2015.11.12	01:00:00	0.70682	0.70718	0.70667	0.70701	5412	4712250000	8
2015.11.12	02:00:00	0.70701	0.70710	0.70659	0.70680	4061	3319500000	7
2015.11.12	03:00:00	0.70680	0.70734	0.70660	0.70682	4528	8737270000	7
2015.11.12	04:00:00	0.70684	0.70724	0.70657	0.70661	4452	4715350000	7
2015.11.12	05:00:00	0.70660	0.70694	0.70654	0.70665	3713	4579400000	9
2015.11.12	06:00:00	0.70665	0.70698	0.70661	0.70673	3993	5903650000	8
2015.11.12	07:00:00	0.70674	0.70684	0.70642	0.70659	3922	5278093000	7
2015.11.12	08:00:00	0.70659	0.70738	0.70642	0.70722	3386	2890950000	7
2015.11.12	09:00:00	0.70719	0.70725	0.70634	0.70658	5392	5916750000	7
2015.11.12	10:00:00	0.70658	0.70784	0.70402	0.70526	9280	10035385000	7
2015.11.12	11:00:00	0.70527	0.70679	0.70488	0.70537	7678	8922795000	7
2015.11.12	12:00:00	0.70537	0.70657	0.70517	0.70611	7144	8188495000	7
2015.11.12	13:00:00	0.70611	0.70611	0.70502	0.70557	5916	6975900000	7
2015.11.12	14:00:00	0.70557	0.70616	0.70539	0.70600	5322	6166150000	7
2015.11.12	15:00:00	0.70600	0.70709	0.70593	0.70609	7186	9192795000	7
2015.11.12	16:00:00	0.70609	0.70853	0.70593	0.70785	9956	11293547000	7
2015.11.12	17:00:00	0.70786	0.70928	0.70690	0.70775	9886	12103900000	7
2015.11.12	18:00:00	0.70774	0.70826	0.70716	0.70809	8535	14190950000	7
2015.11.12	19:00:00	0.70809	0.71016	0.70792	0.70860	8279	11099122000	7
2015.11.12	20:00:00	0.70860	0.70878	0.70773	0.70781	5671	7154800000	7
2015.11.12	21:00:00	0.70782	0.70924	0.70773	0.70899	4533	6492914000	7
2015.11.12	22:00:00	0.70896	0.71096	0.70854	0.70994	5882	7038400000	7
2015.11.12	23:00:00	0.70992	0.71049	0.70932	0.70932	4293	3542850000	7
2015.11.13	00:00:00	0.70954	0.71000	0.70904	0.70956	4194	2482950000	7
2015.11.13	01:00:00	0.70955	0.70992	0.70941	0.70954	4225	4994100000	9
2015.11.13	02:00:00	0.70953	0.70962	0.70919	0.70937	4909	5935300000	9
2015.11.13	03:00:00	0.70937	0.70945	0.70867	0.70885	4872	5935150000	7
2015.11.13	04:00:00	0.70886	0.70937	0.70875	0.70937	4387	4555500000	8
2015.11.13	05:00:00	0.70935	0.70971	0.70876	0.70946	3768	4552500000	7
2015.11.13	06:00:00	0.70946	0.70958	0.70932	0.70955	3822	4815000000	8
2015.11.13	07:00:00	0.70954	0.70954	0.70902	0.70920	2603	1731400000	7
2015.11.13	08:00:00	0.70915	0.70928	0.70842	0.70869	3486	3802922000	7
2015.11.13	09:00:00	0.70866	0.70885	0.70787	0.70843	4808	5203500000	7
2015.11.13	10:00:00	0.70844	0.70847	0.70610	0.70668	7044	6804150000	7
2015.11.13	11:00:00	0.70668	0.70747	0.70640	0.70654	6208	7589793000	7
2015.11.13	12:00:00	0.70656	0.70798	0.70639	0.70782	6187	8578900000	7
2015.11.13	13:00:00	0.70782	0.70985	0.70775	0.70885	6665	7276819000	7
2015.11.13	14:00:00	0.70886	0.70919	0.70764	0.70778	5134	6950100000	7
2015.11.13	15:00:00	0.70778	0.70799	0.70488	0.70496	10399	10319519000	7
2015.11.13	16:00:00	0.70496	0.70563	0.70411	0.70546	7950	7264250000	7
2015.11.13	17:00:00	0.70548	0.70721	0.70443	0.70601	9859	10309400000	7
2015.11.13	18:00:00	0.70602	0.70627	0.70491	0.70496	7636	12625186000	7
2015.11.13	19:00:00	0.70496	0.70545	0.70457	0.70534	5434	8557850000	7
2015.11.13	20:00:00	0.70534	0.70581	0.70500	0.70534	4209	5889400000	7
2015.11.13	21:00:00	0.70536	0.70553	0.70468	0.70498	3910	4582050000	7
2015.11.13	22:00:00	0.70498	0.70582	0.70483	0.70574	4103	4791350000	7
2015.11.13	23:00:00	0.70574	0.70699	0.70561	0.70640	2999	2329000000	7
2015.11.16	00:00:00	0.70474	0.70544	0.70430	0.70509	1928	868970000	0
2015.11.16	01:00:00	0.70509	0.70531	0.70225	0.70309	5740	5108355000	7
2015.11.16	02:00:00	0.70309	0.70503	0.70307	0.70488	5821	6445350000	7
2015.11.16	03:00:00	0.70488	0.70493	0.70407	0.70411	5016	6618850000	8
2015.11.16	04:00:00	0.70411	0.70461	0.70408	0.70446	3571	4880350000	8
2015.11.16	05:00:00	0.70446	0.70512	0.70440	0.70496	3010	4816250000	9
2015.11.16	06:00:00	0.70496	0.70503	0.70464	0.70465	2367	3132900000	9
2015.11.16	07:00:00	0.70464	0.70496	0.70452	0.70488	2427	3324400000	7
2015.11.16	08:00:00	0.70488	0.70522	0.70451	0.70455	3511	4570700000	7
2015.11.16	09:00:00	0.70456	0.70747	0.70456	0.70728	7049	8265800000	7
2015.11.16	10:00:00	0.70729	0.70788	0.70580	0.70635	6966	6895200000	7
2015.11.16	11:00:00	0.70636	0.70640	0.70477	0.70600	5982	7067550000	7
2015.11.16	12:00:00	0.70601	0.70611	0.70479	0.70499	6055	7126100000	7
2015.11.16	13:00:00	0.70499	0.70677	0.70493	0.70669	5664	5353943000	7
2015.11.16	14:00:00	0.70670	0.70692	0.70567	0.70613	4931	4627145000	7
2015.11.16	15:00:00	0.70612	0.70659	0.70569	0.70580	5974	7255150000	7
2015.11.16	16:00:00	0.70581	0.70607	0.70437	0.70449	6404	6928100000	7
2015.11.16	17:00:00	0.70450	0.70533	0.70433	0.70510	7672	8926250000	7
2015.11.16	18:00:00	0.70511	0.70544	0.70422	0.70422	6956	9790535000	7
2015.11.16	19:00:00	0.70423	0.70434	0.70276	0.70291	5018	7553700000	7
2015.11.16	20:00:00	0.70291	0.70320	0.70256	0.70262	4340	7222850000	7
2015.11.16	21:00:00	0.70262	0.70297	0.70211	0.70255	3432	5424250000	7
2015.11.16	22:00:00	0.70255	0.70283	0.70246	0.70265	2737	3749100000	7
2015.11.16	23:00:00	0.70265	0.70291	0.70253	0.70266	2489	2752250000	7
2015.11.17	00:00:00	0.70268	0.70293	0.70256	0.70281	2709	1270100000	7
2015.11.17	01:00:00	0.70281	0.70306	0.70277	0.70303	3954	4473700000	7
2015.11.17	02:00:00	0.70303	0.70329	0.70273	0.70325	3345	4211350000	7
2015.11.17	03:00:00	0.70324	0.70326	0.70194	0.70203	4756	4850300000	7
2015.11.17	04:00:00	0.70203	0.70249	0.70179	0.70236	3115	3793800000	7
2015.11.17	05:00:00	0.70236	0.70265	0.70216	0.70222	3594	4445900000	7
2015.11.17	06:00:00	0.70222	0.70248	0.70196	0.70234	2839	3437250000	7
2015.11.17	07:00:00	0.70234	0.70286	0.70215	0.70269	3123	3384900000	7
2015.11.17	08:00:00	0.70267	0.70310	0.70255	0.70281	3818	3692850000	7
2015.11.17	09:00:00	0.70281	0.70281	0.70143	0.70168	6302	6660700000	7
2015.11.17	10:00:00	0.70171	0.70255	0.70104	0.70221	7302	7789337000	7
2015.11.17	11:00:00	0.70219	0.70260	0.70116	0.70121	7614	9263500000	7
2015.11.17	12:00:00	0.70121	0.70202	0.70053	0.70163	6460	7804250000	7
2015.11.17	13:00:00	0.70163	0.70199	0.70116	0.70139	4893	5195450000	7
2015.11.17	14:00:00	0.70140	0.70143	0.70077	0.70119	4264	4594350000	7
2015.11.17	15:00:00	0.70116	0.70200	0.70061	0.70080	6373	7697450000	7
2015.11.17	16:00:00	0.70081	0.70158	0.70069	0.70091	6702	6830050000	7
2015.11.17	17:00:00	0.70091	0.70108	0.69981	0.70000	7087	6378040000	7
2015.11.17	18:00:00	0.70001	0.70004	0.69877	0.69894	7425	11157780000	7
2015.11.17	19:00:00	0.69893	0.69970	0.69842	0.69965	5996	8687550000	7
2015.11.17	20:00:00	0.69966	0.70016	0.69934	0.69953	5406	6802050000	7
2015.11.17	21:00:00	0.69955	0.70033	0.69937	0.69993	4908	6016300000	7
2015.11.17	22:00:00	0.69992	0.70035	0.69956	0.69975	4069	5165850000	7
2015.11.17	23:00:00	0.69975	0.69999	0.69935	0.69945	3237	3140950000	7
2015.11.18	00:00:00	0.69934	0.69967	0.69926	0.69953	1874	1203850000	0
2015.11.18	01:00:00	0.69951	0.69953	0.69903	0.69943	4056	2913550000	9
2015.11.18	02:00:00	0.69942	0.69979	0.69922	0.69931	2663	2130900000	8
2015.11.18	03:00:00	0.69931	0.69961	0.69910	0.69956	3545	4909700000	8
2015.11.18	04:00:00	0.69955	0.69990	0.69953	0.69966	3633	4624590000	7
2015.11.18	05:00:00	0.69966	0.69990	0.69959	0.69974	3089	3732550000	9
2015.11.18	06:00:00	0.69974	0.69995	0.69968	0.69987	3232	3632950000	8
2015.11.18	07:00:00	0.69986	0.70049	0.69974	0.70028	3477	4753900000	8
2015.11.18	08:00:00	0.70028	0.70056	0.69999	0.70053	3479	4414890000	8
2015.11.18	09:00:00	0.70053	0.70096	0.70009	0.70027	5176	5565245000	7
2015.11.18	10:00:00	0.70026	0.70198	0.70018	0.70189	7243	8908865000	7
2015.11.18	11:00:00	0.70189	0.70189	0.69987	0.70117	8495	10529500000	7
2015.11.18	12:00:00	0.70116	0.70125	0.70051	0.70085	6020	7400950000	7
2015.11.18	13:00:00	0.70085	0.70106	0.70033	0.70099	5800	6792850000	7
2015.11.18	14:00:00	0.70099	0.70141	0.70070	0.70126	5219	7279650000	7
2015.11.18	15:00:00	0.70126	0.70151	0.70070	0.70073	6320	8138350000	7
2015.11.18	16:00:00	0.70073	0.70174	0.70057	0.70089	6385	8258050000	7
2015.11.18	17:00:00	0.70089	0.70089	0.69986	0.69994	5953	6583150000	7
2015.11.18	18:00:00	0.69994	0.70015	0.69912	0.69939	7664	12204400000	7
2015.11.18	19:00:00	0.69939	0.69952	0.69885	0.69930	4835	7923450000	7
2015.11.18	20:00:00	0.69930	0.69953	0.69876	0.69885	4562	4156100000	7
2015.11.18	21:00:00	0.69886	0.70004	0.69820	0.69905	9238	9130900000	7
2015.11.18	22:00:00	0.69904	0.69966	0.69890	0.69905	4060	4268650000	7
2015.11.18	23:00:00	0.69906	0.69984	0.69904	0.69969	3365	2561350000	7
2015.11.19	00:00:00	0.69949	0.69996	0.69925	0.69992	2338	1488900000	7
2015.11.19	01:00:00	0.69989	0.70050	0.69980	0.70023	3191	2699200000	7
2015.11.19	02:00:00	0.70021	0.70049	0.69987	0.70049	3998	3561000000	7
2015.11.19	03:00:00	0.70046	0.70071	0.69930	0.70025	5940	4736300000	7
2015.11.19	04:00:00	0.70025	0.70064	0.69995	0.70022	4454	4163100000	7
2015.11.19	05:00:00	0.70022	0.70054	0.69998	0.70030	4912	4323900000	7
2015.11.19	06:00:00	0.70031	0.70082	0.70028	0.70081	3560	3984800000	7
2015.11.19	07:00:00	0.70082	0.70090	0.70032	0.70058	3546	3131500000	7
2015.11.19	08:00:00	0.70058	0.70079	0.70009	0.70012	3563	2847650000	7
2015.11.19	09:00:00	0.70011	0.70023	0.69896	0.69904	5694	4843245000	7
