<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.25	1.22675	1.23093	1.21391	1.21625	547946	0	2
2019.09.01	1.21395	1.23533	1.19579	1.22850	554108	0	2
2019.09.08	1.22710	1.25051	1.22330	1.24943	405808	0	2
2019.09.15	1.24967	1.25813	1.23918	1.24670	327908	0	2
2019.09.22	1.24644	1.25026	1.22702	1.22871	313518	0	2
2019.09.29	1.22784	1.24129	1.22043	1.23323	319684	0	2
2019.10.06	1.23012	1.27071	1.21950	1.26468	351392	0	2
2019.10.13	1.26210	1.29889	1.25158	1.29695	433845	0	0
2019.10.20	1.29477	1.30120	1.27881	1.28309	376492	0	0
2019.10.27	1.28128	1.29755	1.28064	1.29337	312695	0	0
2019.11.03	1.29264	1.29425	1.27684	1.27748	259901	0	2
2019.11.10	1.27732	1.29188	1.27732	1.28985	222639	0	2
2019.11.17	1.29200	1.29850	1.28226	1.28271	235190	0	2
2019.11.24	1.28523	1.29507	1.28268	1.29170	225052	0	2
2019.12.01	1.29088	1.31663	1.28957	1.31340	224262	0	2
2019.12.08	1.31336	1.35143	1.30492	1.33338	292430	0	2
2019.12.15	1.33353	1.34221	1.29779	1.30006	295132	0	2
2019.12.22	1.29940	1.31170	1.29049	1.30845	174647	0	2
2019.12.29	1.30691	1.32842	1.30532	1.30743	211579	0	2
2020.01.05	1.30781	1.32119	1.30130	1.30637	275843	0	0
2020.01.12	1.30364	1.31187	1.29541	1.30094	251746	0	0
2020.01.19	1.29985	1.31724	1.29618	1.30705	269674	0	0
2020.01.26	1.30754	1.32088	1.29753	1.32080	304505	0	0
2020.02.02	1.31701	1.31841	1.28809	1.28820	307195	0	0
2020.02.09	1.28864	1.30692	1.28717	1.30471	304190	0	0
2020.02.16	1.30324	1.30536	1.28489	1.29566	297016	0	0
2020.02.23	1.29426	1.30178	1.27255	1.28212	409056	0	0
2020.03.01	1.27918	1.30519	1.27379	1.30445	370221	0	0
2020.03.08	1.30754	1.31997	1.22658	1.22903	757025	0	0
2020.03.15	1.24107	1.24200	1.14098	1.15990	879917	0	0
2020.03.22	1.16745	1.24852	1.14463	1.24744	786322	0	0
2020.03.29	1.24174	1.24750	1.22049	1.22692	509104	0	0
2020.04.05	1.22204	1.24865	1.21645	1.24341	326163	0	0
2020.04.12	1.24536	1.26471	1.24064	1.25058	489565	0	0
2020.04.19	1.24916	1.24998	1.22470	1.23659	504397	0	0
2020.04.26	1.23614	1.26426	1.23594	1.24926	345104	0	0
2020.05.03	1.24823	1.24865	1.22658	1.24076	273676	0	0
2020.05.10	1.23952	1.24372	1.21009	1.21020	310222	0	0
2020.05.17	1.20852	1.22961	1.20739	1.21667	275399	0	0
2020.05.24	1.21716	1.23938	1.21628	1.23509	335091	0	0
2020.05.31	1.23231	1.27309	1.23231	1.26678	382607	0	0
2020.06.07	1.26690	1.28129	1.24735	1.25482	435557	0	0
2020.06.14	1.25094	1.26872	1.23437	1.23486	419213	0	0
2020.06.21	1.23410	1.25425	1.23140	1.23363	299122	0	0
2020.06.28	1.23231	1.25296	1.22509	1.24816	214401	0	0
2020.07.05	1.24604	1.26693	1.24600	1.26200	229267	0	0
2020.07.12	1.26159	1.26658	1.24797	1.25671	223960	0	0
2020.07.19	1.25444	1.28029	1.25178	1.27953	239756	0	0
2020.07.26	1.27903	1.31699	1.27773	1.30822	266934	0	0
2020.08.02	1.30751	1.31853	1.29808	1.30538	251572	0	0
2020.08.09	1.30590	1.31423	1.30047	1.30903	220217	0	0
2020.08.16	1.30831	1.32667	1.30588	1.30895	249804	0	0
2020.08.23	1.30820	1.33563	1.30535	1.33512	252916	0	0
2020.08.30	1.33448	1.34820	1.31755	1.32763	273196	0	0
2020.09.06	1.32570	1.32674	1.27620	1.27966	256813	0	0
2020.09.13	1.27805	1.30074	1.27744	1.29221	253887	0	0
2020.09.20	1.29275	1.29660	1.26748	1.27419	282378	0	0
2020.09.27	1.27622	1.29784	1.27508	1.29366	297412	0	0
2020.10.04	1.29255	1.30487	1.28442	1.30487	232411	0	0
2020.10.11	1.30245	1.30823	1.28562	1.29073	231123	0	0
2020.10.18	1.28950	1.31764	1.28929	1.30437	227062	0	0
2020.10.25	1.30528	1.30794	1.28804	1.29502	262660	0	0
2020.11.01	1.29216	1.31771	1.28535	1.31475	467111	0	0
2020.11.08	1.31547	1.33138	1.31060	1.31982	644491	0	0
2020.11.15	1.31602	1.33121	1.31594	1.32896	468429	0	0
2020.11.22	1.32873	1.33978	1.32636	1.33083	432396	0	0
2020.11.29	1.33266	1.35397	1.32873	1.34344	454479	0	0
2020.12.06	1.34093	1.34777	1.31338	1.32296	469623	0	0
2020.12.13	1.33427	1.36245	1.32801	1.34976	452953	0	0
2020.12.20	1.33952	1.36193	1.31877	1.35336	394499	0	0
2020.12.27	1.35441	1.36863	1.34293	1.36745	331301	0	0
2021.01.03	1.36452	1.37037	1.35326	1.35606	540897	0	0
2021.01.10	1.35402	1.37110	1.34508	1.35820	457032	0	0
2021.01.17	1.35870	1.37462	1.35196	1.36822	385672	0	0
2021.01.24	1.36793	1.37586	1.36099	1.36981	441094	0	0
2021.01.31	1.37029	1.37579	1.35647	1.37363	408346	0	0
2021.02.07	1.37169	1.38659	1.36802	1.38533	373966	0	0
2021.02.14	1.38462	1.40362	1.38296	1.40043	447166	0	0
2021.02.21	1.40092	1.42409	1.38877	1.39270	617996	0	0
2021.02.28	1.39284	1.40165	1.37778	1.38289	540959	0	2
2021.03.07	1.37976	1.40046	1.37976	1.39186	594855	0	0
2021.03.14	1.39165	1.40009	1.38088	1.38628	495479	0	4
2021.03.21	1.38366	1.38763	1.36698	1.37913	396542	0	2
2021.03.28	1.37762	1.38514	1.37057	1.38311	326783	0	2
2021.04.04	1.38104	1.39182	1.36696	1.37020	277634	0	2
2021.04.11	1.37012	1.38404	1.36684	1.38401	253415	0	2
2021.04.18	1.38244	1.40087	1.38092	1.38847	268574	0	0
2021.04.25	1.38690	1.39767	1.38027	1.38128	262147	0	0
2021.05.02	1.38071	1.40057	1.37971	1.39870	284301	0	0
2021.05.09	1.40044	1.41662	1.39941	1.40968	338413	0	0
2021.05.16	1.40942	1.42336	1.40775	1.41507	347587	0	0
2021.05.23	1.41414	1.42193	1.40914	1.41879	394812	0	0
2021.05.30	1.41744	1.42490	1.40832	1.41649	393430	0	0
2021.06.06	1.41534	1.41911	1.40733	1.41130	357476	0	0
2021.06.13	1.40944	1.41327	1.37919	1.37967	393707	0	0
2021.06.20	1.37942	1.40013	1.37864	1.38822	416825	0	0
2021.06.27	1.38692	1.39394	1.37316	1.38325	372457	0	0
2021.07.04	1.38152	1.39005	1.37422	1.38997	430311	0	0
2021.07.11	1.38884	1.39099	1.37604	1.37649	353473	0	0
2021.07.18	1.37622	1.37870	1.35719	1.37463	381462	0	0
2021.07.25	1.37524	1.39832	1.37366	1.39070	321952	0	0
2021.08.01	1.38912	1.39576	1.38613	1.38741	260863	0	0
2021.08.08	1.38692	1.38944	1.37906	1.38699	204320	0	0
2021.08.15	1.38487	1.38782	1.36022	1.36232	214093	0	0
2021.08.22	1.36092	1.37803	1.36076	1.37562	212973	0	0
2021.08.29	1.37510	1.38914	1.37304	1.38576	238134	0	0
2021.09.05	1.38544	1.38884	1.37263	1.38294	257864	0	0
2021.09.12	1.38224	1.39131	1.37265	1.37271	336364	0	0
2021.09.19	1.37252	1.37505	1.36092	1.36709	391368	0	0
2021.09.26	1.36644	1.37287	1.34117	1.35427	441603	0	0
2021.10.03	1.35418	1.36583	1.35316	1.36174	418072	0	0
2021.10.10	1.36144	1.37730	1.35688	1.37440	348525	0	0
2021.10.17	1.37439	1.38346	1.37095	1.37593	369443	0	0
2021.10.24	1.37366	1.38295	1.36683	1.36920	498897	0	0
2021.10.31	1.36807	1.36979	1.34242	1.34953	430443	0	0
2021.11.07	1.34812	1.36071	1.33527	1.34125	398438	0	0
2021.11.14	1.34046	1.35136	1.33956	1.34448	418281	0	0
2021.11.21	1.34384	1.34580	1.32781	1.33275	449074	0	0
2021.11.28	1.33281	1.33703	1.31940	1.32299	442979	0	0
2021.12.05	1.32116	1.32892	1.31602	1.32629	334230	0	0
2021.12.12	1.32496	1.33745	1.31716	1.32360	360564	0	0
2021.12.19	1.32356	1.34379	1.31734	1.33971	284932	0	0
2021.12.26	1.33796	1.35498	1.33796	1.35232	169670	0	0
