<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.10.10	131.680	132.961	131.662	132.929	56194	0	1
2013.10.11	132.930	133.594	132.444	133.455	53533	0	1
2013.10.14	133.149	133.825	133.143	133.759	34843	0	1
2013.10.15	133.759	133.792	132.630	132.818	54950	0	1
2013.10.16	132.828	133.748	132.745	133.690	58041	0	1
2013.10.17	133.693	133.945	133.330	133.845	58280	0	1
2013.10.18	133.845	134.181	133.611	133.704	45229	0	1
2013.10.21	134.002	134.369	133.868	134.269	40297	0	1
2013.10.22	134.281	135.503	134.196	135.174	43121	0	1
2013.10.23	135.173	135.276	133.603	134.072	54961	0	1
2013.10.24	134.075	134.788	133.890	134.295	51801	0	1
2013.10.25	134.304	134.523	133.885	134.410	51069	0	1
2013.10.28	134.659	134.930	134.553	134.640	41249	0	1
2013.10.29	134.636	135.172	134.263	134.942	53071	0	1
2013.10.30	134.944	135.449	134.765	135.177	50068	0	1
2013.10.31	135.179	135.273	133.339	133.639	56511	0	1
2013.11.01	133.630	133.641	132.603	132.972	51134	0	1
2013.11.04	133.131	133.351	132.863	133.300	31905	0	1
2013.11.05	133.302	133.332	132.370	132.741	50174	0	1
2013.11.06	132.741	133.725	132.548	133.301	43800	0	1
2013.11.07	133.305	133.526	131.227	131.707	61859	0	1
2013.11.08	131.707	132.542	131.305	132.367	56293	0	1
2013.11.11	132.466	133.148	132.207	132.939	40922	0	1
2013.11.12	132.943	134.008	132.909	133.838	58967	0	1
2013.11.13	133.848	133.955	133.226	133.850	56644	0	1
2013.11.14	133.847	134.715	133.736	134.676	63114	0	1
2013.11.15	134.678	135.311	134.486	135.176	51383	0	1
2013.11.18	135.266	135.350	134.746	134.940	51220	0	1
2013.11.19	134.940	135.715	134.606	135.612	56351	0	1
2013.11.20	135.615	135.940	134.108	134.451	61988	0	1
2013.11.21	134.454	136.424	134.412	136.340	64297	0	1
2013.11.22	136.337	137.330	136.016	137.294	51831	0	1
2013.11.25	137.263	137.983	137.018	137.278	43406	0	1
2013.11.26	137.285	137.674	137.134	137.427	40795	0	1
2013.11.27	137.433	138.832	137.285	138.810	50165	0	1
2013.11.28	138.818	139.246	138.309	139.142	44499	0	1
2013.11.29	139.133	139.703	138.966	139.162	55457	0	1
2013.12.02	139.274	139.701	139.031	139.360	54949	0	1
2013.12.03	139.360	140.021	138.703	139.193	62761	0	1
2013.12.04	139.195	139.602	138.427	139.076	71173	0	1
2013.12.05	139.076	139.565	138.459	139.165	68244	0	1
2013.12.06	139.162	141.043	138.933	141.007	58342	0	1
2013.12.09	141.401	141.943	140.992	141.859	53769	0	1
2013.12.10	141.863	142.166	141.275	141.552	55920	0	1
2013.12.11	141.551	141.685	140.914	141.262	57402	0	1
2013.12.12	141.264	142.452	141.187	142.395	61232	0	1
2013.12.13	142.403	142.822	141.418	141.735	57866	0	1
2013.12.16	141.709	142.119	141.217	141.830	55088	0	1
2013.12.17	141.832	141.950	140.980	141.262	47622	0	1
2013.12.18	141.255	142.897	141.224	142.575	62125	0	1
2013.12.19	142.571	142.689	141.858	142.321	58833	0	1
2013.12.20	142.320	142.737	142.100	142.261	50806	0	1
2013.12.23	142.262	142.752	142.096	142.697	32985	0	1
2013.12.24	142.687	142.877	142.452	142.602	30461	0	1
2013.12.26	143.395	143.531	143.289	143.474	23084	0	1
2013.12.27	143.474	145.684	143.464	144.549	53938	0	1
2013.12.30	144.881	145.165	144.551	144.923	42875	0	1
2013.12.31	144.922	145.137	144.410	145.128	32520	0	1
2014.01.01	144.780	145.039	144.735	144.946	5712	0	8
2014.01.02	144.970	145.125	142.840	143.249	77382	0	1
2014.01.03	143.249	143.313	141.961	142.426	55087	0	1
2014.01.06	142.531	142.775	141.498	142.096	62417	0	1
2014.01.07	142.098	142.589	141.941	142.504	56892	0	1
2014.01.08	142.503	143.161	142.120	142.367	60776	0	1
2014.01.09	142.366	143.033	142.038	142.586	55586	0	1
2014.01.10	142.588	143.048	142.056	142.348	53124	0	1
2014.01.13	142.231	142.289	140.496	140.865	57580	0	1
2014.01.14	140.859	142.626	140.789	142.513	58953	0	1
2014.01.15	142.515	142.589	141.795	142.262	53974	0	1
2014.01.16	142.262	142.907	141.707	142.063	52298	0	1
2014.01.17	142.070	142.160	140.973	141.211	47814	0	1
2014.01.20	141.135	141.376	140.319	141.215	41674	0	1
2014.01.21	141.215	141.855	141.035	141.417	52760	0	1
2014.01.22	141.417	141.828	141.055	141.590	54576	0	1
2014.01.23	141.587	142.412	141.029	141.529	69782	0	1
2014.01.24	141.525	141.768	139.756	139.894	74567	0	1
2014.01.27	139.629	140.693	139.444	140.348	71598	0	1
2014.01.28	140.348	141.252	140.172	141.106	60441	0	1
2014.01.29	141.112	141.247	139.046	139.554	70796	0	1
2014.01.30	139.560	139.946	138.890	139.353	65684	0	1
2014.01.31	139.352	139.500	137.466	137.499	65782	0	1
2014.02.03	137.734	138.102	136.361	136.788	69795	0	1
2014.02.04	136.757	137.437	136.225	137.340	69764	0	1
2014.02.05	137.340	137.539	136.546	137.383	84795	0	1
2014.02.06	137.383	138.822	136.750	138.578	77864	0	1
2014.02.07	138.581	139.603	138.165	139.517	74962	0	1
2014.02.10	139.769	139.798	139.168	139.473	53165	0	1
2014.02.11	139.473	140.300	139.276	139.953	51305	0	1
2014.02.12	139.954	139.971	138.673	139.405	57055	0	1
2014.02.13	139.406	139.914	138.874	139.861	61434	0	1
2014.02.14	139.871	140.060	138.986	139.374	57099	0	1
2014.02.17	139.368	139.754	138.948	139.725	42800	0	1
2014.02.18	139.736	141.032	139.491	140.902	60966	0	1
2014.02.19	140.902	140.902	139.999	140.506	55281	0	1
2014.02.20	140.509	140.620	139.194	140.432	62802	0	1
2014.02.21	140.432	141.263	140.312	140.812	52300	0	1
2014.02.24	140.895	141.039	140.341	140.746	54660	0	1
2014.02.25	140.743	140.964	140.128	140.481	53430	0	1
2014.02.26	140.481	140.784	139.651	140.065	57622	0	1
2014.02.27	140.072	140.219	138.788	140.050	61403	0	1
2014.02.28	140.051	141.115	139.116	140.450	66557	0	1
2014.03.03	139.886	139.968	139.149	139.332	58804	0	1
2014.03.04	139.330	140.575	139.270	140.496	53717	0	1
2014.03.05	140.496	140.779	140.188	140.606	53260	0	1
2014.03.06	140.607	142.992	140.502	142.874	59297	0	1
2014.03.07	142.876	143.788	142.535	143.260	82396	0	0
2014.03.10	143.165	143.615	142.849	143.345	94783	0	0
2014.03.11	143.346	143.438	142.618	142.636	99273	0	0
2014.03.12	142.638	142.965	142.235	142.811	108347	0	0
2014.03.13	142.810	143.379	140.710	141.264	151083	0	0
2014.03.14	141.264	141.506	140.445	141.005	138622	0	0
2014.03.17	140.944	141.978	140.884	141.777	105280	0	0
2014.03.18	141.775	141.960	140.738	141.234	116425	0	0
2014.03.19	141.234	141.922	141.062	141.501	116526	0	0
2014.03.20	141.501	141.726	140.817	141.076	118267	0	0
2014.03.21	141.076	141.292	140.437	141.069	77188	0	0
2014.03.24	140.975	141.886	140.721	141.454	100023	0	0
2014.03.25	141.453	141.593	140.692	141.420	101587	0	0
2014.03.26	141.419	141.502	140.499	140.648	95239	0	0
2014.03.27	140.650	141.035	140.178	140.458	116784	0	0
2014.03.28	140.459	141.644	139.960	141.375	94838	0	0
2014.03.31	141.504	142.602	141.317	142.172	107710	0	0
2014.04.01	142.173	143.063	142.004	143.016	90098	0	1
2014.04.02	143.016	143.474	142.722	142.972	87490	0	1
2014.04.03	142.974	143.442	142.297	142.550	95981	0	1
2014.04.04	142.550	142.619	141.378	141.498	104955	0	1
2014.04.07	141.579	141.892	141.119	141.629	73098	0	1
2014.04.08	141.630	141.717	140.080	140.520	136108	0	1
2014.04.09	140.522	141.330	140.451	141.288	132272	0	1
2014.04.10	141.288	141.552	140.597	140.874	81974	0	1
2014.04.11	140.874	141.556	140.643	141.103	78012	0	1
2014.04.14	140.799	140.922	140.422	140.749	68684	0	1
2014.04.15	140.750	140.902	140.230	140.680	75225	0	1
2014.04.16	140.685	141.765	140.646	141.228	64527	0	1
2014.04.17	141.231	141.624	140.985	141.445	54273	0	1
2014.04.18	141.446	141.652	141.369	141.403	17673	0	1
2014.04.21	141.529	141.820	141.404	141.561	28971	0	1
2014.04.22	141.565	141.771	141.211	141.632	49832	0	1
2014.04.23	141.633	141.996	141.183	141.665	55449	0	1
2014.04.24	141.660	141.790	141.046	141.465	60641	0	1
2014.04.25	141.466	141.746	141.033	141.345	53763	0	1
2014.04.28	141.345	142.145	140.989	141.944	60514	0	0
2014.04.29	141.950	142.473	141.585	141.770	52335	0	1
2014.04.30	141.768	142.135	141.125	141.730	67712	0	0
2014.05.01	141.730	142.011	141.679	141.891	38364	0	1
2014.05.02	141.890	142.402	141.646	141.717	69187	0	1
2014.05.05	141.848	141.856	141.285	141.729	37341	0	1
2014.05.06	141.729	142.090	141.356	141.675	63924	0	1
2014.05.07	141.673	142.005	141.151	141.710	97900	0	1
2014.05.08	141.712	142.366	140.528	140.687	89959	0	1
2014.05.09	140.687	140.804	139.885	140.133	65135	0	1
2014.05.12	140.091	140.629	140.065	140.536	52225	0	1
2014.05.13	140.537	140.944	139.987	140.140	70452	0	1
2014.05.14	140.140	140.273	139.459	139.667	56498	0	1
2014.05.15	139.671	139.861	138.972	139.266	63386	0	1
2014.05.16	139.268	139.436	138.776	138.993	62094	0	1
2014.05.19	139.048	139.262	138.613	139.110	62073	0	3
2014.05.20	139.113	139.305	138.540	138.788	59588	0	3
2014.05.21	138.789	138.925	138.140	138.807	70681	0	0
2014.05.22	138.806	139.121	138.639	138.952	61556	0	1
2014.05.23	138.954	139.057	138.593	138.953	59111	0	1
2014.05.26	138.939	139.102	138.724	139.075	27951	0	0
2014.05.27	139.074	139.359	138.813	139.083	44191	0	5
2014.05.28	139.086	139.102	138.292	138.386	42948	0	5
2014.05.29	138.385	138.512	137.972	138.367	44728	0	5
2014.05.30	138.386	138.869	138.079	138.734	43366	0	4
2014.06.02	138.784	139.321	138.659	139.217	54558	0	0
2014.06.03	139.217	139.773	139.101	139.728	55304	0	0
2014.06.04	139.724	139.956	139.550	139.710	60825	0	1
2014.06.05	139.710	139.985	138.674	139.937	67577	0	1
2014.06.06	139.934	139.969	139.273	139.793	59262	0	1
2014.06.09	139.930	140.089	139.264	139.392	49239	0	1
2014.06.10	139.392	139.420	138.450	138.632	59197	0	1
2014.06.11	138.634	138.655	137.872	138.034	58302	0	1
2014.06.12	138.030	138.336	137.716	137.856	59527	0	1
2014.06.13	137.856	138.548	137.743	138.164	54825	0	2
2014.06.16	138.101	138.269	137.702	138.190	50684	0	1
2014.06.17	138.188	138.537	138.186	138.392	48713	0	0
2014.06.18	138.397	138.742	138.341	138.503	54394	0	1
2014.06.19	138.505	138.888	138.424	138.697	55714	0	1
2014.06.20	138.697	138.892	138.538	138.814	46920	0	1
2014.06.23	138.762	138.811	138.280	138.638	45611	0	1
2014.06.24	138.631	138.924	138.454	138.698	49620	0	1
2014.06.25	138.700	138.899	138.562	138.804	44960	0	1
2014.06.26	138.807	138.823	137.919	138.404	50881	0	0
2014.06.27	138.416	138.485	137.981	138.396	50443	0	1
2014.06.30	138.394	138.745	138.102	138.713	46698	0	1
2014.07.01	138.714	139.126	138.672	138.906	51061	0	14
2014.07.02	138.906	139.057	138.538	138.982	48294	0	14
2014.07.03	138.983	139.270	138.954	139.086	59352	0	1
2014.07.04	139.086	139.117	138.581	138.748	38331	0	4
2014.07.07	138.749	138.828	138.437	138.609	51531	0	4
2014.07.08	138.609	138.622	138.109	138.220	55206	0	4
2014.07.09	138.228	138.761	138.149	138.638	54414	0	1
2014.07.10	138.638	138.642	137.494	137.866	62886	0	4
2014.07.11	137.867	138.045	137.671	137.885	88454	0	4
2014.07.14	137.872	138.449	137.825	138.317	101610	0	4
2014.07.15	138.317	138.425	137.887	137.956	105973	0	1
2014.07.16	137.958	138.086	137.479	137.503	42397	0	1
2014.07.17	137.502	137.539	136.754	136.823	47261	0	1
2014.07.18	136.823	137.287	136.705	137.079	45506	0	1
2014.07.21	137.103	137.152	136.881	137.129	43042	0	7
2014.07.22	137.129	137.336	136.578	136.639	62673	0	1
2014.07.23	136.638	136.757	136.406	136.698	54624	0	5
2014.07.24	136.695	137.189	136.362	137.059	62794	0	2
2014.07.25	137.056	137.246	136.625	136.625	69710	0	6
2014.07.28	136.703	136.912	136.635	136.870	67046	0	6
2014.07.29	136.871	137.102	136.752	136.923	76713	0	6
2014.07.30	136.924	137.851	136.830	137.712	74413	0	2
2014.07.31	137.713	137.845	137.508	137.628	60723	0	2
2014.08.01	137.626	137.999	137.562	137.675	63755	0	3
2014.08.04	137.726	137.906	137.420	137.646	59975	0	10
2014.08.05	137.646	137.718	137.070	137.212	63372	0	10
2014.08.06	137.211	137.231	136.152	136.676	66873	0	10
2014.08.07	136.675	137.117	136.262	136.423	63851	0	10
2014.08.08	136.422	136.941	135.722	136.831	79164	0	10
2014.08.11	136.900	136.964	136.592	136.775	42938	0	10
2014.08.12	136.775	136.884	136.362	136.680	45735	0	10
2014.08.13	136.681	137.175	136.609	136.866	51074	0	10
2014.08.14	136.871	137.240	136.790	136.955	50207	0	10
2014.08.15	136.957	137.613	136.765	137.100	57716	0	10
2014.08.18	137.092	137.259	136.899	137.044	38357	0	10
2014.08.19	137.045	137.153	136.809	137.067	46176	0	10
2014.08.20	137.066	137.661	137.010	137.491	63780	0	10
2014.08.21	137.492	137.942	137.460	137.909	53495	0	10
2014.08.22	137.908	137.998	137.309	137.605	59317	0	7
2014.08.25	137.458	137.667	137.088	137.239	46682	0	6
2014.08.26	137.239	137.412	137.006	137.072	56147	0	10
2014.08.27	137.072	137.293	136.739	137.050	57683	0	10
2014.08.28	137.051	137.213	136.414	136.739	64896	0	4
2014.08.29	136.738	137.183	136.579	136.683	60989	0	4
2014.09.01	136.739	137.038	136.658	136.944	33621	0	10
2014.09.02	136.945	138.097	136.923	138.019	62336	0	10
2014.09.03	138.017	138.279	137.683	137.871	67175	0	1
2014.09.04	137.871	138.014	135.965	136.227	83633	0	1
2014.09.05	136.230	136.614	135.815	136.114	86958	0	1
2014.09.08	136.191	136.995	135.887	136.702	97937	0	1
2014.09.09	136.703	137.506	136.622	137.435	113790	0	1
2014.09.10	137.435	138.173	137.311	137.990	93759	0	1
2014.09.11	137.983	138.519	137.731	138.298	85391	0	1
2014.09.12	138.300	139.196	138.300	139.179	102734	0	1
2014.09.15	139.127	139.182	138.469	138.717	82804	0	1
2014.09.16	138.717	138.971	138.524	138.835	96873	0	1
2014.09.17	138.833	139.637	138.771	139.344	82333	0	1
2014.09.18	139.348	140.541	139.316	140.484	83767	0	1
2014.09.19	140.490	141.223	139.683	139.874	91631	0	1
2014.09.22	139.840	140.206	139.634	139.790	155712	0	1
2014.09.23	139.795	140.218	139.271	139.870	77474	0	1
2014.09.24	139.870	139.898	139.002	139.376	83181	0	1
2014.09.25	139.376	139.705	138.434	138.669	98054	0	1
2014.09.26	138.670	139.088	138.385	138.612	88727	0	1
2014.09.29	138.663	139.134	138.604	138.878	89363	0	1
2014.09.30	138.882	138.916	137.945	138.437	96227	0	1
2014.10.01	138.435	138.803	137.382	137.518	103653	0	1
2014.10.02	137.520	137.723	136.872	137.338	119315	0	1
2014.10.03	137.339	137.882	137.113	137.361	86352	0	1
2014.10.06	137.336	137.773	137.048	137.586	79057	0	1
2014.10.07	137.584	137.767	136.561	136.969	113481	0	1
2014.10.08	136.962	137.940	136.655	137.661	115120	0	1
2014.10.09	137.663	137.874	136.648	136.807	123461	0	1
2014.10.10	136.807	137.076	135.838	135.935	106037	0	1
2014.10.13	135.781	136.384	135.550	136.312	103781	0	1
2014.10.14	136.315	136.548	135.037	135.612	116175	0	1
2014.10.15	135.609	136.066	135.136	135.924	149159	0	1
2014.10.16	135.924	136.292	134.143	136.083	149376	0	1
2014.10.17	136.085	136.714	135.756	136.377	99037	0	1
2014.10.20	136.552	137.008	136.269	136.857	94751	0	12
2014.10.21	136.858	136.893	135.686	136.116	104127	0	12
2014.10.22	136.115	136.198	135.429	135.556	94769	0	12
2014.10.23	135.553	136.999	135.202	136.944	97405	0	9
2014.10.24	136.945	137.069	136.487	137.016	91614	0	7
2014.10.27	137.125	137.247	136.582	136.914	94813	0	8
2014.10.28	136.918	137.792	136.884	137.680	85946	0	1
2014.10.29	137.680	138.023	137.402	137.497	90554	0	13
2014.10.30	137.495	138.057	137.038	137.831	118727	0	8
2014.10.31	137.830	140.786	137.672	140.664	148145	0	13
2014.11.03	141.273	142.553	140.397	142.104	125894	0	13
2014.11.04	142.107	142.612	141.695	142.393	127226	0	12
2014.11.05	142.393	143.442	142.383	143.120	138488	0	12
2014.11.06	143.120	144.214	142.183	142.625	156933	0	1
2014.11.07	142.624	143.051	142.249	142.734	137938	0	12
2014.11.10	142.655	142.845	142.086	142.658	108179	0	12
2014.11.11	142.657	144.692	142.583	144.474	122987	0	3
2014.11.12	144.474	144.568	143.345	143.653	140879	0	12
2014.11.13	143.649	144.587	143.561	144.410	133559	0	1
2014.11.14	144.410	145.838	144.297	145.587	119588	0	1
2014.11.17	145.988	146.523	144.785	145.234	118682	0	1
2014.11.18	145.230	146.645	145.192	146.506	88245	0	1
2014.11.19	146.507	148.370	146.363	148.239	73455	0	1
2014.11.20	148.240	149.130	147.878	148.311	102712	0	13
2014.11.21	148.316	148.428	145.674	145.947	91230	0	4
2014.11.24	145.761	147.321	145.583	147.143	57455	26159579000	4
2014.11.25	147.126	147.384	146.292	147.150	84150	138500000	4
2014.11.26	147.139	147.410	146.494	147.206	82759	55000000	3
2014.11.27	147.236	147.237	146.417	146.739	44918	0	4
2014.11.28	146.689	147.969	146.689	147.634	83111	0	13
2014.12.01	147.954	148.151	147.084	147.619	97257	0	13
2014.12.02	147.617	148.187	147.453	147.607	75746	0	4
2014.12.03	147.604	147.910	147.029	147.452	62246	0	4
2014.12.04	147.457	148.946	147.290	148.236	68009	0	4
2014.12.05	148.240	149.510	148.226	149.226	65168	0	1
2014.12.08	149.305	149.780	148.189	148.464	76496	83593944000	1
2014.12.09	148.613	148.873	146.800	148.096	105615	65746592000	1
2014.12.10	148.093	148.244	146.508	146.640	107209	50986399000	1
2014.12.11	146.565	148.054	146.419	147.156	81855	87835313000	1
2014.12.12	147.241	148.176	146.949	147.985	86867	72841209000	1
2014.12.15	147.897	148.239	146.264	146.400	81122	83479961000	1
2014.12.16	146.485	147.021	144.959	145.460	93166	92321919000	1
2014.12.17	145.551	146.761	145.212	146.406	90123	94523520000	1
2014.12.18	146.358	146.735	145.598	145.972	77256	81246750000	1
2014.12.19	145.960	146.739	145.904	145.937	78856	79289273000	0
2014.12.22	146.117	147.121	145.949	146.809	229635	259958577000	0
2014.12.23	146.807	147.131	146.686	146.866	196067	222737833000	0
2014.12.24	146.866	147.137	146.443	146.833	171394	193832615000	0
2014.12.26	146.786	146.859	146.475	146.496	102093	92456550000	0
2014.12.29	146.572	147.217	146.504	146.623	100348	104190086000	0
2014.12.30	146.597	146.736	144.766	145.171	65961	63320010000	0
2014.12.31	145.198	145.573	144.817	144.996	45579	44884380000	0
2015.01.02	145.134	145.312	144.126	144.597	74722	0	13
2015.01.05	143.967	144.152	142.297	142.731	139789	0	13
2015.01.06	142.732	142.766	140.728	140.742	147882	0	13
2015.01.07	140.741	141.659	140.559	141.173	145442	0	13
2015.01.08	141.175	141.716	140.702	141.060	129879	0	13
2015.01.09	141.063	141.356	140.180	140.274	140655	0	13
2015.01.12	140.184	140.870	139.749	140.023	126749	0	13
2015.01.13	140.028	140.498	138.312	138.803	150850	0	13
2015.01.14	138.800	138.890	136.996	138.307	159398	0	13
2015.01.15	138.309	138.782	134.993	135.090	167810	0	13
2015.01.16	135.081	136.171	134.695	135.887	163491	0	13
2015.01.19	135.691	136.814	135.129	136.402	78781	0	8
2015.01.20	136.434	137.626	136.407	137.188	71931	0	8
2015.01.21	137.190	137.276	135.797	136.927	81836	0	14
2015.01.22	136.960	137.297	134.210	134.629	85429	0	13
2015.01.23	134.622	135.043	130.916	131.924	91981	0	13
2015.01.26	131.011	133.700	130.138	133.090	77686	0	13
2015.01.27	133.097	134.206	132.488	134.128	87228	19513555000	1
2015.01.28	134.127	134.353	132.440	132.661	102808	0	1
2015.01.29	132.653	134.056	132.381	133.849	81279	26000000	10
2015.01.30	133.879	134.171	132.360	132.592	78474	0	13
2015.02.02	132.269	133.593	132.269	133.342	99054	0	1
2015.02.03	133.279	135.187	132.383	134.930	109925	0	1
2015.02.04	134.937	135.352	132.545	133.023	105561	0	1
2015.02.05	133.012	135.157	132.558	134.857	116321	0	8
2015.02.06	134.854	135.183	133.918	134.742	103068	0	8
2015.02.09	134.445	134.990	133.678	134.327	95961	0	8
2015.02.10	134.330	135.285	134.039	135.177	110525	0	8
2015.02.11	135.173	136.683	135.026	136.537	100128	0	8
2015.02.12	136.534	136.672	134.799	135.811	112879	0	8
2015.02.13	135.805	136.027	135.107	135.242	94619	0	8
2015.02.16	135.047	135.551	133.991	134.506	85688	0	8
2015.02.17	134.507	136.226	133.933	136.054	108201	0	8
2015.02.18	136.055	136.097	135.074	135.372	106278	0	8
2015.02.19	135.364	135.938	134.952	135.208	96010	0	8
2015.02.20	135.203	135.894	133.557	135.396	101436	0	1
2015.02.23	135.697	135.697	134.444	134.665	80634	0	8
2015.02.24	134.663	135.581	134.517	134.897	88239	0	8
2015.02.25	134.882	135.222	134.568	135.027	86097	0	8
2015.02.26	135.005	135.366	133.544	133.701	89555	0	8
2015.02.27	133.706	134.266	133.444	133.919	93950	0	8
2015.03.02	133.854	134.588	133.669	134.331	82878	0	8
2015.03.03	134.333	134.431	133.680	133.789	87429	0	8
2015.03.04	133.811	133.847	132.403	132.563	87592	0	8
2015.03.05	132.564	133.569	132.113	132.492	92066	0	8
2015.03.06	132.499	132.555	130.885	130.991	93080	0	8
2015.03.09	130.830	131.804	130.702	131.521	88663	0	1
2015.03.10	131.520	131.870	129.203	129.397	108749	0	8
2015.03.11	129.425	129.954	127.619	128.095	106324	0	8
2015.03.12	128.110	129.018	127.660	128.856	106582	0	8
2015.03.13	128.864	129.056	126.899	127.379	107224	0	8
2015.03.16	127.285	128.790	127.145	128.250	107630	0	2
2015.03.17	128.279	129.152	128.081	128.590	104180	0	1
2015.03.18	128.592	131.629	128.260	130.179	112165	0	1
2015.03.19	130.196	130.840	128.360	128.710	125183	0	4
2015.03.20	128.716	130.694	128.704	129.856	100146	0	8
2015.03.23	130.240	131.346	129.286	130.998	97015	0	8
2015.03.24	130.996	131.505	130.347	130.726	123788	0	13
2015.03.25	130.731	131.408	130.577	131.069	79464	0	11
2015.03.26	131.071	131.097	129.481	129.637	114802	0	8
2015.03.27	129.648	130.407	129.027	129.687	105190	0	8
2015.03.30	129.687	130.181	129.299	130.063	97707	0	8
2015.03.31	130.061	130.248	128.602	128.887	110585	0	10
2015.04.01	128.886	129.446	128.393	128.884	86847	0	8
2015.04.02	128.866	130.488	128.606	130.232	76241	0	3
2015.04.03	130.245	130.960	130.006	130.310	49655	0	11
2015.04.06	130.774	131.287	130.408	130.546	55056	0	8
2015.04.07	130.540	131.035	130.007	130.043	85506	0	4
2015.04.08	130.057	130.352	129.391	129.498	94313	0	4
2015.04.09	129.483	129.759	128.237	128.515	90279	0	4
2015.04.10	128.514	128.780	127.196	127.451	88826	0	4
2015.04.13	127.451	127.823	126.502	126.917	84799	0	4
2015.04.14	126.925	127.624	126.090	127.193	97789	0	4
2015.04.15	127.178	127.481	126.276	127.353	98920	0	4
2015.04.16	127.353	128.574	126.748	127.977	122741	0	8
2015.04.17	127.977	128.720	127.763	128.536	109098	0	5
2015.04.20	128.536	128.751	127.593	127.998	89619	0	4
2015.04.21	127.998	128.769	127.452	128.416	110361	0	2
2015.04.22	128.416	128.959	128.177	128.551	113268	0	4
2015.04.23	128.551	129.673	127.874	129.438	122891	0	4
2015.04.24	129.438	130.111	128.831	129.335	124709	0	4
2015.04.27	129.160	129.978	129.006	129.596	112147	0	4
2015.04.28	129.624	130.677	129.353	130.535	134449	0	4
2015.04.29	130.468	132.891	130.257	132.444	152182	0	4
2015.04.30	132.449	134.512	131.304	134.003	198062	0	4
2015.05.01	133.954	135.284	133.899	134.497	131115	0	4
2015.05.04	134.565	134.720	133.699	133.917	82061	0	4
2015.05.05	133.826	134.488	133.111	134.067	24433	0	5
2015.05.06	134.058	135.676	134.010	135.499	48398	0	4
2015.05.07	135.532	135.999	134.191	134.878	20807	0	5
2015.05.08	134.883	135.226	134.079	134.206	26888	0	8
2015.05.11	134.057	134.222	133.480	133.921	75383	0	9
2015.05.12	133.940	135.286	133.745	134.385	134552	0	8
2015.05.13	134.386	135.497	134.199	135.269	113921	0	8
2015.05.14	135.258	136.415	135.195	135.937	143242	0	8
2015.05.15	135.928	136.811	135.690	136.655	109821	0	9
2015.05.18	136.577	136.954	135.578	135.743	103997	0	1
2015.05.19	135.726	135.819	133.932	134.551	143573	0	15
2015.05.20	134.552	134.818	133.906	134.608	152921	0	15
2015.05.21	134.565	135.335	134.210	134.468	139923	0	9
2015.05.22	134.486	135.322	133.715	133.876	135371	0	15
2015.05.25	133.701	133.822	133.239	133.421	81937	0	17
2015.05.26	133.415	134.500	133.089	133.816	140162	0	8
2015.05.27	133.840	135.002	133.767	134.801	142859	0	16
2015.05.28	134.801	135.843	134.742	135.692	157636	0	15
2015.05.29	135.696	136.419	135.420	136.402	143390	0	15
2015.06.01	136.276	136.580	135.120	136.318	159918	0	11
2015.06.02	136.315	138.850	136.095	138.386	240585	0	8
2015.06.03	138.380	140.128	138.036	140.053	135136	0	5
2015.06.04	140.052	141.050	139.556	139.734	68562	0	4
2015.06.05	139.738	140.687	139.026	139.589	234508	0	8
2015.06.08	139.411	140.740	139.035	140.530	205039	0	8
2015.06.09	140.546	141.000	139.363	140.282	226479	0	8
2015.06.10	140.240	140.666	138.428	138.895	259317	0	7
2015.06.11	138.895	139.604	138.572	138.908	209102	0	7
2015.06.12	138.907	139.313	137.979	138.920	165443	0	7
2015.06.15	138.157	139.339	138.100	139.211	136611	0	7
2015.06.16	139.230	139.991	138.248	138.730	184702	0	4
2015.06.17	138.722	139.997	138.673	139.897	208318	0	8
2015.06.18	139.911	140.663	139.488	139.675	220365	0	8
2015.06.19	139.661	140.074	138.918	139.212	177949	0	8
2015.06.22	139.832	140.627	139.260	139.891	189953	0	8
2015.06.23	139.878	140.020	138.202	138.388	198868	0	8
2015.06.24	138.392	139.158	138.243	138.738	192615	0	8
2015.06.25	138.739	138.880	137.656	138.508	177221	0	8
2015.06.26	138.490	138.669	137.793	138.347	170524	0	8
2015.06.29	135.387	138.114	134.450	137.674	236669	0	8
2015.06.30	137.664	137.735	135.874	136.504	225960	0	8
2015.07.01	136.538	137.407	136.023	136.153	201866	0	8
2015.07.02	136.119	136.905	136.034	136.368	194809	0	4
2015.07.03	136.396	136.845	135.907	136.373	148008	0	4
2015.07.06	133.950	136.049	133.858	135.490	228623	0	11
2015.07.07	135.490	135.666	133.502	134.883	229699	0	11
2015.07.08	134.884	134.951	133.298	133.689	261837	0	5
2015.07.09	133.690	135.058	133.298	133.871	230409	0	11
2015.07.10	133.876	137.277	133.793	136.925	230825	0	11
2015.07.13	135.738	137.785	135.732	135.776	214352	0	9
2015.07.14	135.775	136.364	135.273	135.806	196164	0	9
2015.07.15	135.803	136.370	135.347	135.474	197225	0	11
2015.07.16	135.473	135.870	134.740	134.971	201031	0	11
2015.07.17	134.971	135.264	134.325	134.348	168507	0	11
2015.07.20	134.373	135.042	134.339	134.481	166341	0	11
2015.07.21	134.491	135.764	134.460	135.434	228068	0	6
2015.07.22	135.429	135.622	134.842	135.452	296371	0	5
