<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.05.25	20:00:00	122.983	123.073	122.842	122.917	16797	16329350000	9
2016.05.26	00:00:00	122.860	122.949	122.285	122.379	17908	18785496000	0
2016.05.26	04:00:00	122.380	122.745	122.256	122.700	24148	29435900000	9
2016.05.26	08:00:00	122.700	123.002	122.553	122.869	30026	28708069000	9
2016.05.26	12:00:00	122.869	123.065	122.854	122.955	30093	27993430000	9
2016.05.26	16:00:00	122.955	123.058	122.610	122.703	41342	44008290000	9
2016.05.26	20:00:00	122.704	122.871	122.638	122.856	16340	16356100000	9
2016.05.27	00:00:00	122.851	122.932	122.660	122.875	14687	14906645000	0
2016.05.27	04:00:00	122.875	123.078	122.867	122.931	21037	21128700000	9
2016.05.27	08:00:00	122.931	122.976	122.575	122.645	27682	24103430000	9
2016.05.27	12:00:00	122.645	122.691	122.213	122.284	29006	29392916000	9
2016.05.27	16:00:00	122.284	122.455	122.244	122.417	34445	33585342000	0
2016.05.27	20:00:00	122.417	122.738	122.372	122.497	20226	18293788000	9
2016.05.30	00:00:00	122.692	123.142	122.637	122.965	18317	17720544000	0
2016.05.30	04:00:00	122.966	123.460	122.950	123.397	23689	25465141000	9
2016.05.30	08:00:00	123.397	123.896	123.388	123.728	26801	24389355000	9
2016.05.30	12:00:00	123.729	123.885	123.586	123.833	18878	17648603000	9
2016.05.30	16:00:00	123.833	123.880	123.645	123.733	17000	16813039000	9
2016.05.30	20:00:00	123.734	123.822	123.668	123.746	9921	8304267000	9
2016.05.31	00:00:00	123.753	123.792	123.516	123.605	17603	21316799000	0
2016.05.31	04:00:00	123.604	124.132	123.604	123.753	28774	37526202000	9
2016.05.31	08:00:00	123.754	123.873	123.395	123.526	36849	38640625000	9
2016.05.31	12:00:00	123.529	124.035	123.503	123.989	37135	45318603000	9
2016.05.31	16:00:00	123.990	124.185	123.202	123.281	48344	55969646000	9
2016.05.31	20:00:00	123.282	123.352	122.968	123.239	26169	28475488000	9
2016.06.01	00:00:00	123.231	123.305	122.936	123.005	16426	17439571000	0
2016.06.01	04:00:00	123.010	123.309	122.874	122.902	23591	26444650000	9
2016.06.01	08:00:00	122.903	122.918	121.990	122.557	46208	53314205000	9
2016.06.01	12:00:00	122.556	122.670	121.905	121.923	46458	53663780000	9
2016.06.01	16:00:00	121.922	122.525	121.894	122.522	51850	51082046000	9
2016.06.01	20:00:00	122.523	122.630	122.397	122.532	19583	17974214000	9
2016.06.02	00:00:00	122.530	122.607	122.300	122.377	19867	24778800000	0
2016.06.02	04:00:00	122.379	122.448	121.965	122.326	33569	44558927000	9
2016.06.02	08:00:00	122.322	122.359	122.014	122.192	40326	49785631000	9
2016.06.02	12:00:00	122.192	122.282	121.619	121.695	39778	43834133000	9
2016.06.02	16:00:00	121.692	121.765	121.054	121.296	49320	55899881000	9
2016.06.02	20:00:00	121.294	121.466	121.283	121.396	15905	15018665000	9
2016.06.03	00:00:00	121.360	121.631	121.293	121.488	16756	19016039000	0
2016.06.03	04:00:00	121.486	121.632	121.058	121.182	27830	31781100000	9
2016.06.03	08:00:00	121.184	121.471	121.119	121.340	36252	41479081000	9
2016.06.03	12:00:00	121.340	121.572	121.151	121.440	41821	48231348000	9
2016.06.03	16:00:00	121.440	121.670	120.840	120.896	67656	80391644000	9
2016.06.03	20:00:00	120.896	121.214	120.824	121.070	28368	30808721000	9
2016.06.06	00:00:00	120.974	121.254	120.820	120.949	24826	32884898000	9
2016.06.06	04:00:00	120.951	121.572	120.908	121.365	29360	36129085000	9
2016.06.06	08:00:00	121.366	121.789	121.236	121.713	38885	40509650000	9
2016.06.06	12:00:00	121.712	121.782	121.413	121.598	36533	39145929000	9
2016.06.06	16:00:00	121.598	122.085	121.459	121.676	48389	57376406000	9
2016.06.06	20:00:00	121.674	122.328	121.636	122.103	28290	29855184000	9
2016.06.07	00:00:00	122.087	122.185	121.819	121.902	17398	18918750000	0
2016.06.07	04:00:00	121.902	122.501	121.855	122.305	29928	36160090000	9
2016.06.07	08:00:00	122.305	122.562	122.076	122.426	38575	37667028000	9
2016.06.07	12:00:00	122.425	122.694	122.093	122.190	39310	43893751000	9
2016.06.07	16:00:00	122.190	122.198	121.652	121.914	41553	52443246000	9
2016.06.07	20:00:00	121.913	121.977	121.819	121.893	17687	18217770000	9
2016.06.08	00:00:00	121.884	121.966	121.467	121.623	15785	16998000000	0
2016.06.08	04:00:00	121.620	121.889	121.327	121.716	29989	33993639000	9
2016.06.08	08:00:00	121.715	121.859	121.545	121.759	35276	45214162000	9
2016.06.08	12:00:00	121.760	121.887	121.708	121.842	33523	37161534000	9
2016.06.08	16:00:00	121.841	121.846	121.462	121.743	46329	54317902000	9
2016.06.08	20:00:00	121.742	122.015	121.717	121.896	22277	32447116000	9
2016.06.09	00:00:00	121.892	122.032	121.674	121.706	18777	25702699000	0
2016.06.09	04:00:00	121.706	121.767	121.510	121.576	26893	35643997000	9
2016.06.09	08:00:00	121.576	121.748	120.680	121.032	41261	47268142000	9
2016.06.09	12:00:00	121.032	121.046	120.654	120.766	40040	40588079000	9
2016.06.09	16:00:00	120.761	120.787	120.319	120.635	43284	48832319000	9
2016.06.09	20:00:00	120.635	121.347	120.616	121.197	23989	25872340000	9
2016.06.10	00:00:00	121.200	121.200	120.803	121.070	19028	25377685000	0
2016.06.10	04:00:00	121.070	121.196	120.850	120.898	24181	27511050000	9
2016.06.10	08:00:00	120.897	121.154	120.702	120.902	38697	39663861000	9
2016.06.10	12:00:00	120.900	120.942	120.437	120.840	40170	41328291000	9
2016.06.10	16:00:00	120.839	120.895	120.519	120.814	44532	45876323000	9
2016.06.10	20:00:00	120.810	120.839	119.903	120.279	27751	29286115000	9
2016.06.13	00:00:00	120.133	120.207	119.517	119.643	20624	27710708000	0
2016.06.13	04:00:00	119.642	119.716	119.101	119.174	38551	51222960000	9
2016.06.13	08:00:00	119.174	119.773	118.995	119.466	48153	50925207000	9
2016.06.13	12:00:00	119.467	119.658	119.210	119.228	43782	56687292000	9
2016.06.13	16:00:00	119.228	120.316	119.163	119.756	57612	67857048000	9
2016.06.13	20:00:00	119.756	120.032	119.678	119.924	21214	30471733000	9
2016.06.14	00:00:00	119.919	120.113	119.622	119.767	24168	28382652000	0
2016.06.14	04:00:00	119.767	119.850	119.603	119.626	31322	32116820000	9
2016.06.14	08:00:00	119.626	119.626	118.659	118.833	50740	54491431000	9
2016.06.14	12:00:00	118.833	119.084	118.510	119.040	47398	68868150000	9
2016.06.14	16:00:00	119.041	119.070	118.631	118.929	52465	58059845000	9
2016.06.14	20:00:00	118.927	118.997	118.695	118.860	24933	26712325000	9
2016.06.15	00:00:00	118.910	119.053	118.755	118.844	24137	33788047000	0
2016.06.15	04:00:00	118.843	119.100	118.713	118.945	35405	42648947000	9
2016.06.15	08:00:00	118.946	119.373	118.896	119.266	41973	44653389000	9
2016.06.15	12:00:00	119.266	119.439	119.128	119.166	35947	37303408000	9
2016.06.15	16:00:00	119.167	119.196	118.842	119.041	43735	52191393000	9
2016.06.15	20:00:00	119.042	119.482	118.911	119.358	35726	37723674000	9
2016.06.16	00:00:00	119.345	119.434	118.973	119.000	20969	28316100000	0
2016.06.16	04:00:00	119.000	119.173	117.462	117.551	43072	59752654000	9
2016.06.16	08:00:00	117.553	117.655	116.902	117.266	55421	68691919000	9
2016.06.16	12:00:00	117.263	117.457	116.344	116.365	48438	51539535000	9
2016.06.16	16:00:00	116.366	117.349	115.495	116.951	63415	71021392000	9
2016.06.16	20:00:00	116.953	117.476	116.903	117.001	35567	40822353000	9
2016.06.17	00:00:00	117.047	118.090	116.985	118.024	28746	39447708000	0
2016.06.17	04:00:00	118.021	118.087	117.200	117.235	36603	48810242000	0
2016.06.17	08:00:00	117.235	117.489	116.892	117.373	44539	50617251000	9
2016.06.17	12:00:00	117.371	117.441	117.153	117.312	40142	39838535000	9
2016.06.17	16:00:00	117.310	117.774	117.121	117.426	47918	55654623000	9
2016.06.17	20:00:00	117.428	117.617	117.329	117.329	20599	20663164000	9
2016.06.20	00:00:00	117.362	119.035	117.362	118.845	25689	32839017000	0
2016.06.20	04:00:00	118.847	119.134	118.696	119.077	27854	44058351000	9
2016.06.20	08:00:00	119.077	119.105	118.447	118.621	43572	47189916000	9
2016.06.20	12:00:00	118.621	118.647	118.279	118.498	39501	40924859000	9
2016.06.20	16:00:00	118.496	118.636	117.848	117.930	43293	54756032000	9
2016.06.20	20:00:00	117.931	117.996	117.344	117.564	24324	27477864000	9
2016.06.21	00:00:00	117.607	117.708	117.306	117.672	21877	30490196000	0
2016.06.21	04:00:00	117.674	118.074	117.642	118.000	26762	33897239000	9
2016.06.21	08:00:00	118.001	118.681	118.001	118.382	37046	36385296000	9
2016.06.21	12:00:00	118.371	118.653	117.891	117.909	38441	59586173000	9
2016.06.21	16:00:00	117.909	118.091	117.492	117.785	45854	44056663000	9
2016.06.21	20:00:00	117.783	118.241	117.759	117.776	23199	23018486000	9
2016.06.22	00:00:00	117.770	117.959	117.483	117.532	16245	24021246000	0
2016.06.22	04:00:00	117.532	117.843	117.422	117.782	26341	30483100000	9
2016.06.22	08:00:00	117.782	117.878	117.564	117.736	33998	35248509000	9
2016.06.22	12:00:00	117.737	118.287	117.649	118.287	33873	36507125000	9
2016.06.22	16:00:00	118.291	118.603	117.817	118.087	43140	46986224000	9
2016.06.22	20:00:00	118.087	118.193	117.887	117.899	24999	29329898000	9
2016.06.23	00:00:00	117.896	119.033	117.843	118.717	18072	30008041000	0
2016.06.23	04:00:00	118.716	118.782	118.525	118.619	18835	33253500000	9
2016.06.23	08:00:00	118.620	118.813	117.947	118.666	28858	35293724000	9
2016.06.23	12:00:00	118.666	120.896	118.607	120.679	45403	59696899000	9
2016.06.23	16:00:00	120.679	120.796	119.865	120.044	41973	53691210000	9
2016.06.23	20:00:00	120.044	120.928	120.001	120.763	20362	22108081000	9
2016.06.24	00:00:00	120.633	121.965	116.436	118.602	32703	47249693000	0
2016.06.24	04:00:00	118.600	118.619	109.426	110.863	59804	91853725000	9
2016.06.24	08:00:00	110.870	115.451	110.694	114.559	53422	62873770000	9
2016.06.24	12:00:00	114.562	114.748	112.696	112.952	51389	60285200000	9
2016.06.24	16:00:00	112.950	114.242	112.697	114.129	52133	73806001000	9
2016.06.24	20:00:00	114.129	114.300	113.196	113.397	23758	29482134000	9
2016.06.27	00:00:00	111.755	113.241	111.734	112.578	31844	34846428000	9
2016.06.27	04:00:00	112.575	112.746	111.644	111.864	35055	35178394000	9
2016.06.27	08:00:00	111.864	113.240	111.843	112.708	52091	50046243000	9
2016.06.27	12:00:00	112.706	112.732	111.366	111.574	57205	47134783000	9
2016.06.27	16:00:00	111.576	112.469	111.471	112.389	58360	46306953000	9
2016.06.27	20:00:00	112.390	112.568	112.083	112.427	31907	24569299000	9
2016.06.28	00:00:00	112.372	112.427	111.983	112.016	18634	23631436000	0
2016.06.28	04:00:00	112.015	112.975	111.917	112.832	33644	51543553000	9
2016.06.28	08:00:00	112.832	113.348	112.520	112.832	44242	55932796000	9
2016.06.28	12:00:00	112.832	113.722	112.832	113.369	45880	53686357000	9
2016.06.28	16:00:00	113.367	113.679	113.132	113.485	50524	51183090000	9
2016.06.28	20:00:00	113.485	113.851	113.377	113.677	24585	24305647000	9
2016.06.29	00:00:00	113.651	113.828	113.134	113.207	18549	24100800000	9
2016.06.29	04:00:00	113.205	113.403	113.016	113.245	28362	35647200000	9
2016.06.29	08:00:00	113.247	113.613	112.940	113.425	40305	40102197000	9
2016.06.29	12:00:00	113.425	114.176	113.361	113.875	46796	51350566000	9
2016.06.29	16:00:00	113.877	114.329	113.774	113.993	46584	48942012000	9
2016.06.29	20:00:00	113.992	114.493	113.859	114.382	23638	27461691000	9
2016.06.30	00:00:00	114.368	114.582	114.121	114.185	18534	22666993000	0
2016.06.30	04:00:00	114.186	114.237	113.969	114.055	25453	30643150000	9
2016.06.30	08:00:00	114.055	114.518	113.596	114.326	45005	51380675000	9
2016.06.30	12:00:00	114.325	114.794	113.841	114.089	48931	59612894000	9
2016.06.30	16:00:00	114.089	114.366	113.334	114.252	62132	78039671000	9
2016.06.30	20:00:00	114.251	114.685	113.893	114.581	30508	36665021000	9
2016.07.01	00:00:00	114.549	114.747	114.255	114.337	18898	25859780000	0
2016.07.01	04:00:00	114.337	114.438	113.997	114.191	22657	25980950000	9
2016.07.01	08:00:00	114.191	114.201	113.671	113.870	41454	43612136000	9
2016.07.01	12:00:00	113.869	114.436	113.806	114.247	40469	51849839000	9
2016.07.01	16:00:00	114.248	114.572	114.125	114.144	44736	49858689000	9
2016.07.01	20:00:00	114.143	114.274	113.976	114.176	17917	17942057000	9
2016.07.04	00:00:00	114.167	114.315	113.980	114.175	16427	18979599000	9
2016.07.04	04:00:00	114.174	114.507	114.168	114.395	24608	26571749000	9
2016.07.04	08:00:00	114.395	114.467	113.955	114.049	32212	34923150000	9
2016.07.04	12:00:00	114.048	114.369	113.990	114.314	26711	30234575000	9
2016.07.04	16:00:00	114.313	114.331	114.138	114.258	23434	24128741000	9
2016.07.04	20:00:00	114.257	114.440	114.256	114.349	13118	13694396000	9
2016.07.05	00:00:00	114.334	114.359	113.897	113.994	17586	18547250000	0
2016.07.05	04:00:00	113.993	114.015	113.474	113.481	24460	27963250000	9
2016.07.05	08:00:00	113.480	113.961	113.152	113.260	37578	39582334000	9
2016.07.05	12:00:00	113.247	113.623	113.212	113.345	37573	40791311000	9
2016.07.05	16:00:00	113.345	113.501	112.387	112.588	46010	51698444000	9
2016.07.05	20:00:00	112.583	112.693	112.386	112.672	19184	21062300000	9
2016.07.06	00:00:00	112.672	112.673	111.707	111.760	22620	26596790000	0
2016.07.06	04:00:00	111.757	111.805	111.035	111.595	34197	42035982000	9
2016.07.06	08:00:00	111.594	112.024	111.123	111.352	42088	40084773000	9
2016.07.06	12:00:00	111.352	111.734	110.817	111.515	45303	44171421000	9
2016.07.06	16:00:00	111.516	112.504	111.446	112.475	52543	56191243000	9
2016.07.06	20:00:00	112.476	112.599	112.215	112.423	25755	25904485000	9
2016.07.07	00:00:00	112.369	112.517	111.875	111.993	19865	21423400000	0
2016.07.07	04:00:00	111.997	112.236	111.579	112.108	24331	27182800000	9
2016.07.07	08:00:00	112.108	112.115	111.493	111.949	37131	36952784000	9
2016.07.07	12:00:00	111.949	112.266	111.757	112.153	37270	37089857000	9
2016.07.07	16:00:00	112.153	112.191	111.259	111.370	44692	47143115000	9
2016.07.07	20:00:00	111.370	111.564	111.212	111.439	22501	24063550000	9
2016.07.08	00:00:00	111.433	111.746	111.317	111.705	15930	18723100000	0
2016.07.08	04:00:00	111.705	111.856	111.059	111.315	25549	31060249000	9
2016.07.08	08:00:00	111.315	111.582	111.147	111.405	31845	33189099000	9
2016.07.08	12:00:00	111.405	111.526	111.011	111.083	37669	43942960000	9
2016.07.08	16:00:00	111.082	111.425	110.862	111.119	47628	51799434000	9
2016.07.08	20:00:00	111.118	111.164	110.913	110.913	16027	16396500000	9
2016.07.11	00:00:00	111.142	111.374	111.015	111.263	17182	21494750000	0
2016.07.11	04:00:00	111.264	111.879	111.130	111.778	19922	22076798000	9
2016.07.11	08:00:00	111.779	112.727	111.778	112.598	37813	35154328000	9
2016.07.11	12:00:00	112.598	113.452	112.521	113.409	35645	34886162000	9
2016.07.11	16:00:00	113.409	113.634	113.230	113.573	36626	40570637000	9
2016.07.11	20:00:00	113.573	113.774	113.570	113.647	17488	18595209000	9
2016.07.12	00:00:00	113.639	113.762	113.278	113.748	18982	19201350000	0
2016.07.12	04:00:00	113.748	114.319	113.722	114.130	35431	41209444000	9
2016.07.12	08:00:00	114.130	115.184	114.085	114.871	49316	51800840000	9
2016.07.12	12:00:00	114.871	115.726	114.834	115.680	44837	51971428000	9
2016.07.12	16:00:00	115.681	116.375	115.554	116.363	52369	61985923000	9
2016.07.12	20:00:00	116.362	116.420	115.758	115.758	23087	27496312000	9
2016.07.13	00:00:00	115.767	116.051	115.346	115.781	23805	21670594000	0
2016.07.13	04:00:00	115.779	115.797	114.916	115.306	40434	46410527000	9
2016.07.13	08:00:00	115.308	115.578	115.032	115.374	43047	49846929000	9
2016.07.13	12:00:00	115.380	116.221	115.196	115.885	42487	48909558000	9
2016.07.13	16:00:00	115.884	116.081	115.426	115.843	48912	59433995000	9
2016.07.13	20:00:00	115.841	115.996	115.763	115.869	21556	25974043000	9
2016.07.14	00:00:00	115.814	115.895	115.363	115.503	24553	32097921000	0
2016.07.14	04:00:00	115.505	116.414	115.489	116.310	36635	36473876000	9
2016.07.14	08:00:00	116.314	117.670	116.219	117.353	51434	62328807000	9
2016.07.14	12:00:00	117.353	118.028	116.889	117.624	55394	66240644000	9
2016.07.14	16:00:00	117.624	117.699	116.937	117.037	46039	63322333000	9
2016.07.14	20:00:00	117.038	117.342	117.021	117.122	19203	20483200000	9
2016.07.15	00:00:00	117.128	117.436	116.671	117.236	25069	29983300000	0
2016.07.15	04:00:00	117.239	118.401	117.115	117.676	33413	50654360000	9
2016.07.15	08:00:00	117.679	118.141	117.275	117.957	39874	51776532000	9
2016.07.15	12:00:00	117.957	118.230	117.572	117.820	40380	52834923000	9
2016.07.15	16:00:00	117.820	117.901	116.343	116.602	48764	60387369000	9
2016.07.15	20:00:00	116.603	117.009	115.407	115.564	23709	24183950000	9
2016.07.18	00:00:00	116.414	117.194	116.344	116.582	21638	32642799000	0
2016.07.18	04:00:00	116.583	117.092	116.550	116.735	17754	19559843000	9
2016.07.18	08:00:00	116.734	117.077	116.500	116.776	32550	34135072000	9
2016.07.18	12:00:00	116.776	116.966	116.531	116.644	33552	39287649000	9
2016.07.18	16:00:00	116.643	117.686	116.310	117.514	41307	47374254000	9
2016.07.18	20:00:00	117.515	117.687	117.342	117.559	18256	21025000000	9
2016.07.19	00:00:00	117.533	117.762	117.237	117.276	15587	18764150000	9
2016.07.19	04:00:00	117.276	117.399	116.955	117.160	23972	25412500000	9
2016.07.19	08:00:00	117.161	117.565	117.043	117.368	37266	39580793000	9
2016.07.19	12:00:00	117.351	117.524	116.979	117.348	38745	44901978000	9
2016.07.19	16:00:00	117.349	117.401	116.706	116.851	45044	52849578000	9
2016.07.19	20:00:00	116.848	116.965	116.566	116.931	17076	19572900000	9
2016.07.20	00:00:00	116.858	117.082	116.581	116.605	18646	21430856000	0
2016.07.20	04:00:00	116.609	116.811	116.528	116.792	23928	23360550000	9
2016.07.20	08:00:00	116.792	117.237	116.545	117.104	36259	45970598000	9
2016.07.20	12:00:00	117.107	117.507	116.988	117.201	36500	41645288000	9
2016.07.20	16:00:00	117.204	117.568	117.137	117.414	36949	40939650000	9
2016.07.20	20:00:00	117.413	117.922	117.327	117.708	20246	22607176000	9
2016.07.21	00:00:00	117.708	118.271	117.263	118.218	20184	27292489000	0
2016.07.21	04:00:00	118.217	118.397	117.999	118.173	28779	39732450000	9
2016.07.21	08:00:00	118.171	118.461	116.738	116.804	45002	54791797000	9
2016.07.21	12:00:00	116.803	117.485	116.143	117.199	48200	57719777000	9
2016.07.21	16:00:00	117.200	117.455	116.348	116.488	49839	52724255000	9
2016.07.21	20:00:00	116.487	116.758	116.428	116.645	21127	21242850000	9
2016.07.22	00:00:00	116.652	117.113	116.529	116.597	22252	23067866000	9
2016.07.22	04:00:00	116.597	116.770	116.388	116.704	22304	20008499000	9
2016.07.22	08:00:00	116.703	117.227	116.529	117.129	37793	39729100000	9
2016.07.22	12:00:00	117.134	117.270	116.782	116.881	37114	41050188000	9
2016.07.22	16:00:00	116.881	116.924	116.402	116.444	41223	43253940000	9
2016.07.22	20:00:00	116.444	116.594	116.214	116.366	16527	16650850000	9
2016.07.25	00:00:00	116.441	116.909	116.374	116.784	20504	23370383000	0
2016.07.25	04:00:00	116.784	116.959	116.566	116.609	22978	18248866000	9
2016.07.25	08:00:00	116.609	116.861	116.288	116.784	31533	31244535000	9
2016.07.25	12:00:00	116.783	116.861	116.446	116.477	28201	29603886000	9
2016.07.25	16:00:00	116.477	116.566	116.257	116.302	31912	31829776000	9
2016.07.25	20:00:00	116.305	116.600	116.216	116.321	16300	13759535000	9
2016.07.26	00:00:00	116.298	116.410	115.237	115.269	20915	20574945000	0
2016.07.26	04:00:00	115.267	115.427	114.659	114.797	28299	27558196000	9
2016.07.26	08:00:00	114.796	115.107	114.450	114.832	36549	38293090000	9
2016.07.26	12:00:00	114.830	115.179	114.598	114.692	30228	32216195000	9
2016.07.26	16:00:00	114.686	115.210	114.626	115.136	34296	31873974000	9
2016.07.26	20:00:00	115.136	115.340	114.896	114.935	17029	15135600000	9
2016.07.27	00:00:00	114.880	115.600	114.880	115.556	17929	17937906000	0
2016.07.27	04:00:00	115.556	117.136	115.435	115.814	38594	43420251000	9
