<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.09.24	0.79511	0.79735	0.77996	0.78309	443835	0	0
2017.10.01	0.78325	0.78749	0.77330	0.77617	352373	0	0
2017.10.08	0.77687	0.78974	0.77474	0.78816	285883	0	0
2017.10.15	0.78827	0.78895	0.78083	0.78112	313270	0	0
2017.10.22	0.78189	0.78345	0.76251	0.76756	339323	0	0
2017.10.29	0.76739	0.77262	0.76390	0.76492	294054	0	0
2017.11.05	0.76478	0.77006	0.76273	0.76528	275749	0	0
2017.11.12	0.76485	0.76655	0.75361	0.75646	267061	0	0
2017.11.19	0.75649	0.76385	0.75322	0.76143	241276	0	0
2017.11.26	0.76149	0.76446	0.75511	0.76085	288169	0	0
2017.12.03	0.75916	0.76537	0.75014	0.75082	310016	0	0
2017.12.10	0.75081	0.76945	0.75032	0.76461	316895	0	0
2017.12.17	0.76444	0.77205	0.76406	0.77141	321590	0	2
2017.12.24	0.77189	0.78247	0.77122	0.78065	178456	0	2
2017.12.31	0.77981	0.78746	0.77939	0.78625	287181	0	2
2018.01.07	0.78625	0.79244	0.78074	0.79162	470046	0	1
2018.01.14	0.79004	0.80386	0.79004	0.79851	558007	0	1
2018.01.21	0.79851	0.81357	0.79562	0.81096	629125	0	1
2018.01.28	0.80983	0.81179	0.79178	0.79210	687401	0	1
2018.02.04	0.79120	0.79537	0.77589	0.78146	889947	0	1
2018.02.11	0.78134	0.79883	0.77730	0.79045	605643	0	1
2018.02.18	0.79064	0.79352	0.77903	0.78409	496386	0	1
2018.02.25	0.78387	0.78931	0.77123	0.77627	490906	0	1
2018.03.04	0.77606	0.78538	0.77255	0.78468	464561	0	1
2018.03.11	0.78496	0.79163	0.77096	0.77132	396156	0	1
2018.03.18	0.77142	0.77845	0.76721	0.76960	552216	0	1
2018.03.25	0.77022	0.77575	0.76428	0.76857	682418	0	1
2018.04.01	0.76838	0.77261	0.76470	0.76730	396143	0	1
2018.04.08	0.76772	0.78097	0.76520	0.77631	218871	0	1
2018.04.15	0.77669	0.78126	0.76551	0.76713	193676	0	1
2018.04.22	0.76676	0.76826	0.75319	0.75818	263799	0	1
2018.04.29	0.75740	0.75820	0.74724	0.75387	332988	0	1
2018.05.06	0.75406	0.75669	0.74123	0.75413	331324	0	1
2018.05.13	0.75396	0.75650	0.74472	0.75096	315446	0	1
2018.05.20	0.75192	0.76053	0.75026	0.75475	332192	0	1
2018.05.27	0.75578	0.75928	0.74759	0.75680	333714	0	1
2018.06.03	0.75612	0.76765	0.75582	0.75966	273426	0	0
2018.06.10	0.75877	0.76234	0.74389	0.74407	254060	0	1
2018.06.17	0.74394	0.74543	0.73453	0.74404	293074	0	1
2018.06.24	0.74384	0.74425	0.73227	0.74074	325393	0	1
2018.07.01	0.73983	0.74439	0.73103	0.74290	274559	0	1
2018.07.08	0.74301	0.74836	0.73595	0.74229	256033	0	1
2018.07.15	0.74178	0.74423	0.73177	0.74182	303548	0	0
2018.07.22	0.74177	0.74636	0.73588	0.73995	297779	0	6
2018.07.29	0.73987	0.74400	0.73474	0.73956	232494	0	5
2018.08.05	0.73899	0.74523	0.72795	0.72954	227749	0	7
2018.08.12	0.72742	0.73186	0.72015	0.73148	304297	0	5
2018.08.19	0.73142	0.73810	0.72370	0.73253	266438	0	5
2018.08.26	0.73219	0.73617	0.71749	0.71892	274448	0	6
2018.09.02	0.71885	0.72348	0.70978	0.71009	270600	0	5
2018.09.09	0.71022	0.72284	0.70843	0.71505	245425	0	6
2018.09.16	0.71524	0.73031	0.71410	0.72874	252889	0	6
2018.09.23	0.72627	0.73144	0.72014	0.72143	244220	0	6
2018.09.30	0.72240	0.72373	0.70417	0.70499	290248	0	7
2018.10.07	0.70528	0.71389	0.70403	0.71119	345378	0	6
2018.10.14	0.71103	0.71588	0.70880	0.71185	305855	0	6
2018.10.21	0.71127	0.71245	0.70202	0.70860	353142	0	6
2018.10.28	0.70900	0.72577	0.70498	0.71969	344268	0	5
2018.11.04	0.71900	0.73018	0.71818	0.72272	344040	0	7
2018.11.11	0.72180	0.73366	0.71634	0.73293	385724	0	6
2018.11.18	0.73132	0.73249	0.72016	0.72257	271837	0	7
2018.11.25	0.72265	0.73437	0.71984	0.73127	286292	0	5
2018.12.02	0.73773	0.73928	0.71906	0.71971	294690	0	5
2018.12.09	0.71828	0.72458	0.71504	0.71759	294706	0	5
2018.12.16	0.71710	0.72027	0.70329	0.70336	326968	0	7
2018.12.23	0.70311	0.70768	0.70159	0.70366	203838	0	6
2018.12.30	0.70412	0.71237	0.67125	0.71166	247373	0	5
2019.01.06	0.71132	0.72343	0.71081	0.72126	294115	0	5
2019.01.13	0.72086	0.72249	0.71459	0.71593	228861	0	7
2019.01.20	0.71635	0.71843	0.70751	0.71762	232560	0	7
2019.01.27	0.71748	0.72945	0.71370	0.72451	257015	0	5
2019.02.03	0.72454	0.72637	0.70596	0.70878	236340	0	6
2019.02.10	0.70854	0.71476	0.70532	0.71357	254703	0	6
2019.02.17	0.71321	0.72061	0.70691	0.71271	285653	0	5
2019.02.24	0.71343	0.71980	0.70686	0.70774	257815	0	4
2019.03.03	0.71017	0.71066	0.70022	0.70421	237605	0	5
2019.03.10	0.70348	0.70975	0.70257	0.70838	197500	0	5
2019.03.17	0.70829	0.71674	0.70558	0.70789	239123	0	4
2019.03.24	0.70792	0.71468	0.70622	0.70939	232556	0	4
2019.03.31	0.71155	0.71310	0.70517	0.71029	191727	0	5
2019.04.07	0.71028	0.71915	0.70867	0.71711	184501	0	5
2019.04.14	0.71749	0.72052	0.71358	0.71490	169076	0	4
2019.04.21	0.71458	0.71536	0.69873	0.70353	164341	0	4
2019.04.28	0.70340	0.70683	0.69838	0.70225	159317	0	5
2019.05.05	0.69665	0.70471	0.69619	0.69974	255057	0	4
2019.05.12	0.69904	0.70008	0.68639	0.68645	205987	0	5
2019.05.19	0.69061	0.69338	0.68639	0.69258	188266	0	5
