<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.12.29	76.445	76.503	74.850	75.078	197163	0	6
2020.01.05	74.887	75.692	73.757	75.538	347642	0	6
2020.01.12	75.533	76.241	75.502	75.691	268930	0	4
2020.01.19	75.662	75.891	74.420	74.582	250952	0	6
2020.01.26	74.197	74.327	72.430	72.441	347060	0	6
2020.02.02	72.473	74.383	72.407	73.284	344908	0	6
2020.02.09	73.116	74.291	73.048	73.693	267496	0	6
2020.02.16	73.804	74.470	73.184	73.925	287406	0	6
2020.02.23	73.317	73.905	69.373	70.294	687649	0	4
2020.03.01	69.566	71.506	69.535	69.985	484459	0	1
2020.03.08	68.858	69.174	64.346	66.694	981061	0	0
2020.03.15	66.732	67.099	59.863	64.312	880870	0	0
2020.03.22	64.285	67.702	62.912	66.555	759311	0	0
2020.03.29	66.262	67.260	64.389	65.002	580373	0	0
2020.04.05	65.113	69.028	64.862	68.822	386976	0	0
2020.04.12	68.811	69.258	67.580	68.422	347786	0	0
2020.04.19	68.287	69.006	67.289	68.741	326583	0	0
2020.04.26	68.632	70.168	68.498	68.624	277293	0	0
2020.05.03	68.452	69.724	67.628	69.643	261289	0	0
2020.05.10	69.557	70.172	68.548	68.748	291631	0	0
2020.05.17	68.726	71.082	68.625	70.321	254691	0	0
2020.05.24	70.246	71.928	70.196	71.860	286130	0	0
2020.05.31	71.682	76.746	71.601	76.328	361705	0	0
2020.06.07	76.298	76.787	72.526	73.748	423559	0	0
2020.06.14	73.378	75.087	72.650	73.041	410140	0	0
2020.06.21	72.693	74.419	72.693	73.554	334320	0	0
2020.06.28	73.435	74.700	73.326	74.596	302419	0	0
